Channel,Energy (keV),CTS,CR,Net CR,Error
1640,453.4357,720,4,3.995,0.149073528
1641,453.7122,745,4.138888889,4.134305556,0.151639255
1642,453.9887,659,3.661111111,3.657083333,0.142618602
1643,454.2652,738,4.1,4.096527778,0.150924683
1644,454.5417,670,3.722222222,3.717777778,0.143804136
1645,454.8182,692,3.844444444,3.840555556,0.146145697
1646,455.0947,672,3.733333333,3.727916667,0.144019072
1647,455.3712,736,4.088888889,4.084722222,0.150720364
1648,455.6477,693,3.85,3.846527778,0.146251055
1649,455.9242,685,3.805555556,3.802361111,0.145404329
1650,456.2007,690,3.833333333,3.828472222,0.145934819
1651,456.4772,656,3.644444444,3.640416667,0.142293615
1652,456.7537,713,3.961111111,3.957361111,0.148346532
1653,457.0302,704,3.911111111,3.906805556,0.147407575
1654,457.3067,703,3.905555556,3.900555556,0.147303175
1655,457.5832,705,3.916666667,3.912361111,0.147512227
1656,457.8597,725,4.027777778,4.023194444,0.149590039
1657,458.1362,711,3.95,3.94625,0.148138332
1658,458.4127,712,3.955555556,3.949861111,0.148243379
1659,458.6892,747,4.15,4.145694444,0.151842529
1660,458.9657,697,3.872222222,3.868194444,0.146672782
1661,459.2422,693,3.85,3.845555556,0.146251517
1662,459.5187,778,4.322222222,4.319027778,0.154960606
1663,459.7952,773,4.294444444,4.289166667,0.154462804
1664,460.0717,779,4.327777778,4.321805556,0.155061405
1665,460.3482,766,4.255555556,4.250416667,0.153761793
1666,460.6247,788,4.377777778,4.374166667,0.155953484
1667,460.9012,769,4.272222222,4.268472222,0.154061964
1668,461.1777,814,4.522222222,4.5175,0.158505876
1669,461.4542,865,4.805555556,4.800277778,0.163396034
1670,461.7307,848,4.711111111,4.705,0.161782843
1671,462.0072,934,5.188888889,5.182638889,0.169788187
1672,462.2837,944,5.244444444,5.240277778,0.170693823
1673,462.5602,898,4.988888889,4.983611111,0.16648358
1674,462.8367,988,5.488888889,5.483194444,0.174627083
1675,463.1132,956,5.311111111,5.306111111,0.171775631
1676,463.3897,963,5.35,5.346944444,0.172402571
1677,463.6662,926,5.144444444,5.140277778,0.169058645
1678,463.9427,910,5.055555556,5.05,0.167592337
1679,464.2192,836,4.644444444,4.639305556,0.160633692
1680,464.4957,852,4.733333333,4.729305556,0.162163053
1681,464.7722,853,4.738888889,4.735,0.16225813
1682,465.0487,774,4.3,4.295277778,0.15456243
1683,465.3252,741,4.116666667,4.113472222,0.151230996
1684,465.6017,744,4.133333333,4.129166667,0.151537262
1685,465.8782,681,3.783333333,3.778888889,0.144979777
1686,466.1547,678,3.766666667,3.76375,0.144659362
1687,466.4312,684,3.8,3.79625,0.145298424
1688,466.7077,672,3.733333333,3.730416667,0.144017866
1689,466.9842,657,3.65,3.646666667,0.142401688
1690,467.2607,675,3.75,3.744444444,0.14434024
1691,467.5372,685,3.805555556,3.800694444,0.145405125
1692,467.8137,662,3.677777778,3.673333333,0.142943052
1693,468.0902,698,3.877777778,3.873055556,0.146778288
1694,468.3667,675,3.75,3.745416667,0.144339772
1695,468.6432,692,3.844444444,3.839861111,0.146146027
1696,468.9197,676,3.755555556,3.751388889,0.144446448
1697,469.1962,654,3.633333333,3.628194444,0.142077088
1698,469.4727,669,3.716666667,3.712222222,0.143696783
1699,469.7492,630,3.5,3.496944444,0.139444859
1700,470.0257,697,3.872222222,3.86875,0.146672519
1701,470.3022,663,3.683333333,3.679027778,0.143050903
1702,470.5787,661,3.672222222,3.667916667,0.142834984
1703,470.8552,673,3.738888889,3.735277778,0.144125315
1704,471.1317,717,3.983333333,3.979722222,0.148761995
1705,471.4082,670,3.722222222,3.718055556,0.143804002
1706,471.6847,618,3.433333333,3.428055556,0.138111575
1707,471.9612,690,3.833333333,3.829722222,0.145934224
1708,472.2377,730,4.055555556,4.049722222,0.150105544
1709,472.5142,645,3.583333333,3.579583333,0.141095458
1710,472.7907,694,3.855555556,3.851944444,0.146356601
1711,473.0672,651,3.616666667,3.611527778,0.14175086
1712,473.3437,672,3.733333333,3.730277778,0.144017933
1713,473.6202,723,4.016666667,4.011805556,0.1493837
1714,473.8967,665,3.694444444,3.690277778,0.14326643
1715,474.1732,666,3.7,3.695972222,0.143374039
1716,474.4497,669,3.716666667,3.712361111,0.143696716
1717,474.7262,645,3.583333333,3.58,0.141095253
1718,475.0027,674,3.744444444,3.741388889,0.144232082
1719,475.2792,692,3.844444444,3.84,0.146145961
1720,475.5557,677,3.761111111,3.757361111,0.144553044
1721,475.8322,651,3.616666667,3.612916667,0.14175018
1722,476.1087,628,3.488888889,3.484444444,0.13922404
1723,476.3852,653,3.627777778,3.625,0.141967274
1724,476.6617,655,3.638888889,3.634166667,0.142185461
1725,476.9382,684,3.8,3.795833333,0.145298623
1726,477.2147,698,3.877777778,3.874583333,0.146777565
1727,477.4912,674,3.744444444,3.741666667,0.144231948
1728,477.7677,674,3.744444444,3.74,0.144232751
1729,478.0442,660,3.666666667,3.661527778,0.142727307
1730,478.3207,630,3.5,3.496111111,0.139445274
1731,478.5972,653,3.627777778,3.62375,0.141967885
1732,478.8737,665,3.694444444,3.689444444,0.143266834
1733,479.1502,648,3.6,3.59625,0.141423198
1734,479.4267,657,3.65,3.645416667,0.142402298
1735,479.7032,627,3.483333333,3.479166667,0.139113014
1736,479.9797,655,3.638888889,3.636111111,0.142184511
1737,480.2562,661,3.672222222,3.669583333,0.142834173
1738,480.5327,643,3.572222222,3.568194444,0.140876678
1739,480.8092,672,3.733333333,3.729027778,0.144018536
1740,481.0857,619,3.438888889,3.435694444,0.138222219
1741,481.3622,675,3.75,3.745694444,0.144339639
1742,481.6387,693,3.85,3.845555556,0.146251517
1743,481.9152,639,3.55,3.547916667,0.14043686
1744,482.1917,695,3.861111111,3.857083333,0.146462202
1745,482.4682,643,3.572222222,3.569027778,0.140876267
1746,482.7447,695,3.861111111,3.856111111,0.146462663
1747,483.0212,685,3.805555556,3.8025,0.145404263
1748,483.2977,651,3.616666667,3.613472222,0.141749907
1749,483.5742,725,4.027777778,4.023611111,0.149589846
1750,483.8507,640,3.555555556,3.550972222,0.140547938
1751,484.1272,667,3.705555556,3.700694444,0.143482037
1752,484.4037,693,3.85,3.845555556,0.146251517
1753,484.6802,683,3.794444444,3.7925,0.145191312
1754,484.9567,679,3.772222222,3.769305556,0.144766002
1755,485.2332,707,3.927777778,3.923888889,0.147721115
1756,485.5097,696,3.866666667,3.862777778,0.146567464
1757,485.7862,672,3.733333333,3.728611111,0.144018737
1758,486.0627,696,3.866666667,3.862361111,0.146567662
1759,486.3392,714,3.966666667,3.962916667,0.148450523
1760,486.6157,714,3.966666667,3.962916667,0.148450523
1761,486.8922,645,3.583333333,3.58,0.141095253
1762,487.1687,635,3.527777778,3.525555556,0.139996693
1763,487.4452,671,3.727777778,3.723333333,0.14391141
1764,487.7217,668,3.711111111,3.707777778,0.143588812
1765,487.9982,640,3.555555556,3.551666667,0.140547595
1766,488.2747,679,3.772222222,3.769583333,0.144765868
1767,488.5512,678,3.766666667,3.761666667,0.144660362
1768,488.8277,640,3.555555556,3.551805556,0.140547527
1769,489.1042,719,3.994444444,3.991805556,0.148968871
1770,489.3807,688,3.822222222,3.819166667,0.145722312
1771,489.6572,675,3.75,3.747638889,0.144338703
1772,489.9337,636,3.533333333,3.529027778,0.140107914
1773,490.2102,730,4.055555556,4.051527778,0.150104709
1774,490.4867,670,3.722222222,3.719861111,0.14380313
1775,490.7632,679,3.772222222,3.767361111,0.144766934
1776,491.0397,649,3.605555556,3.601111111,0.141532616
1777,491.3162,634,3.522222222,3.517638889,0.13988759
1778,491.5927,662,3.677777778,3.67375,0.142942849
1779,491.8692,645,3.583333333,3.579027778,0.141095731
1780,492.1457,667,3.705555556,3.701111111,0.143481835
1781,492.4222,645,3.583333333,3.580416667,0.141095048
1782,492.6987,661,3.672222222,3.66875,0.142834579
1783,492.9752,668,3.711111111,3.706666667,0.143589349
1784,493.2517,659,3.661111111,3.657777778,0.142618264
1785,493.5282,692,3.844444444,3.84,0.146145961
1786,493.8047,634,3.522222222,3.519583333,0.139886625
1787,494.0812,616,3.422222222,3.416944444,0.137887921
1788,494.3577,659,3.661111111,3.655972222,0.142619143
1789,494.6342,668,3.711111111,3.708472222,0.143588476
1790,494.9107,670,3.722222222,3.718611111,0.143803734
1791,495.1872,657,3.65,3.645138889,0.142402433
1792,495.4637,623,3.461111111,3.45875,0.138667671
1793,495.7402,648,3.6,3.597222222,0.14142272
1794,496.0167,652,3.622222222,3.617222222,0.141859618
1795,496.2932,651,3.616666667,3.611944444,0.141750656
1796,496.5697,721,4.005555556,4.001388889,0.149176624
1797,496.8462,643,3.572222222,3.567916667,0.140876815
1798,497.1227,674,3.744444444,3.741388889,0.144232082
1799,497.3992,637,3.538888889,3.534444444,0.140218084
1800,497.6757,680,3.777777778,3.773333333,0.144873295
1801,497.9522,690,3.833333333,3.829444444,0.145934357
1802,498.2287,669,3.716666667,3.713194444,0.143696313
1803,498.5052,662,3.677777778,3.67375,0.142942849
1804,498.7817,645,3.583333333,3.579861111,0.141095321
1805,499.0582,659,3.661111111,3.657361111,0.142618467
1806,499.3347,648,3.6,3.595972222,0.141423334
1807,499.6112,647,3.594444444,3.590555556,0.141314104
1808,499.8877,636,3.533333333,3.529583333,0.140107639
1809,500.1642,675,3.75,3.746111111,0.144339438
1810,500.4407,651,3.616666667,3.612777778,0.141750248
1811,500.7172,659,3.661111111,3.657777778,0.142618264
1812,500.9937,642,3.566666667,3.562777778,0.140767024
1813,501.2702,710,3.944444444,3.941388889,0.148033796
1814,501.5467,661,3.672222222,3.668888889,0.142834511
1815,501.8232,652,3.622222222,3.618611111,0.141858938
1816,502.0997,668,3.711111111,3.706944444,0.143589215
1817,502.3762,642,3.566666667,3.563888889,0.140766475
1818,502.6527,707,3.927777778,3.923611111,0.147721245
1819,502.9292,685,3.805555556,3.801111111,0.145404926
1820,503.2057,675,3.75,3.745833333,0.144339572
1821,503.4822,688,3.822222222,3.817083333,0.145723305
1822,503.7587,630,3.5,3.495972222,0.139445344
1823,504.0352,675,3.75,3.745833333,0.144339572
1824,504.3117,618,3.433333333,3.429861111,0.138110667
1825,504.5882,631,3.505555556,3.5025,0.139555484
1826,504.8647,645,3.583333333,3.579583333,0.141095458
1827,505.1412,683,3.794444444,3.790138889,0.145192441
1828,505.4177,663,3.683333333,3.678333333,0.14305124
1829,505.6942,660,3.666666667,3.662777778,0.142726699
1830,505.9707,724,4.022222222,4.018055556,0.149486647
1831,506.2472,633,3.516666667,3.512916667,0.139776814
1832,506.5237,716,3.977777778,3.97375,0.148658417
1833,506.8002,674,3.744444444,3.739444444,0.144233018
1834,507.0767,640,3.555555556,3.551944444,0.140547458
1835,507.3532,663,3.683333333,3.679166667,0.143050836
1836,507.6297,704,3.911111111,3.906944444,0.147407509
1837,507.9062,715,3.972222222,3.967222222,0.148555026
1838,508.1827,711,3.95,3.94375,0.148139504
1839,508.4592,675,3.75,3.744027778,0.144340441
1840,508.7357,694,3.855555556,3.846805556,0.146359039
1841,509.0122,707,3.927777778,3.918194444,0.147723792
1842,509.2887,709,3.938888889,3.930416667,0.147932054
1843,509.5652,759,4.216666667,4.205277778,0.153060471
1844,509.8417,728,4.044444444,4.034444444,0.149901717
1845,510.1182,749,4.161111111,4.150555556,0.152048512
1846,510.3947,755,4.194444444,4.18375,0.152656328
1847,510.6712,768,4.266666667,4.257638889,0.153964144
1848,510.9477,686,3.811111111,3.80375,0.145512411
1849,511.2242,770,4.277777778,4.269027778,0.154164352
1850,511.5007,743,4.127777778,4.120555556,0.151436792
1851,511.7772,754,4.188888889,4.183333333,0.152552865
1852,512.0537,729,4.05,4.044861111,0.150002379
1853,512.3302,767,4.261111111,4.255833333,0.153862187
1854,512.6067,694,3.855555556,3.850277778,0.146357392
1855,512.8832,700,3.888888889,3.883611111,0.146988677
1856,513.1597,711,3.95,3.944722222,0.148139048
1857,513.4362,719,3.994444444,3.990138889,0.148969648
1858,513.7127,754,4.188888889,4.183611111,0.152552738
1859,513.9892,670,3.722222222,3.718333333,0.143803868
1860,514.2657,708,3.933333333,3.929722222,0.147825415
1861,514.5422,690,3.833333333,3.82875,0.145934687
1862,514.8187,697,3.872222222,3.868472222,0.146672651
1863,515.0952,693,3.85,3.846527778,0.146251055
1864,515.3717,683,3.794444444,3.791666667,0.14519171
1865,515.6482,666,3.7,3.697222222,0.143373433
1866,515.9247,639,3.55,3.546944444,0.14043734
1867,516.2012,653,3.627777778,3.625138889,0.141967206
1868,516.4777,641,3.561111111,3.556388889,0.140657764
1869,516.7542,689,3.827777778,3.823333333,0.145828836
1870,517.0307,674,3.744444444,3.741666667,0.144231948
1871,517.3072,665,3.694444444,3.69125,0.143265959
1872,517.5837,615,3.416666667,3.412361111,0.137775468
1873,517.8602,671,3.727777778,3.724722222,0.143910739
1874,518.1367,686,3.811111111,3.808333333,0.145510224
1875,518.4132,648,3.6,3.595972222,0.141423334
1876,518.6897,692,3.844444444,3.84125,0.146145367
1877,518.9662,678,3.766666667,3.76375,0.144659362
1878,519.2427,645,3.583333333,3.578888889,0.1410958
1879,519.5192,638,3.544444444,3.541388889,0.140327411
1880,519.7957,639,3.55,3.545694444,0.140437959
1881,520.0722,681,3.783333333,3.779305556,0.144979578
1882,520.3487,653,3.627777778,3.62375,0.141967885
1883,520.6252,627,3.483333333,3.480694444,0.139112251
1884,520.9017,641,3.561111111,3.5575,0.140657215
1885,521.1782,683,3.794444444,3.791388889,0.145191843
1886,521.4547,669,3.716666667,3.714305556,0.143695776
1887,521.7312,659,3.661111111,3.658055556,0.142618128
1888,522.0077,671,3.727777778,3.724027778,0.143911075
1889,522.2842,697,3.872222222,3.868611111,0.146672585
1890,522.5607,649,3.605555556,3.602638889,0.141531867
1891,522.8372,651,3.616666667,3.613055556,0.141750112
1892,523.1137,666,3.7,3.695277778,0.143374375
1893,523.3902,676,3.755555556,3.751388889,0.144446448
1894,523.6667,618,3.433333333,3.430833333,0.138110178
1895,523.9432,691,3.838888889,3.836111111,0.146039537
1896,524.2197,638,3.544444444,3.540972222,0.140327618
1897,524.4962,669,3.716666667,3.713472222,0.143696179
1898,524.7727,649,3.605555556,3.6025,0.141531935
1899,525.0492,648,3.6,3.595972222,0.141423334
1900,525.3257,655,3.638888889,3.636111111,0.142184511
1901,525.6022,661,3.672222222,3.66875,0.142834579
1902,525.8787,644,3.577777778,3.575,0.140985563
1903,526.1552,689,3.827777778,3.824861111,0.145828108
1904,526.4317,672,3.733333333,3.73,0.144018067
1905,526.7082,645,3.583333333,3.580277778,0.141095116
1906,526.9847,663,3.683333333,3.680972222,0.143049959
1907,527.2612,655,3.638888889,3.635416667,0.14218485
1908,527.5377,656,3.644444444,3.641527778,0.142293073
1909,527.8142,647,3.594444444,3.590555556,0.141314104
1910,528.0907,637,3.538888889,3.535972222,0.140217327
1911,528.3672,696,3.866666667,3.864166667,0.146566806
1912,528.6437,664,3.688888889,3.685694444,0.143158202
1913,528.9202,643,3.572222222,3.569444444,0.140876062
1914,529.1967,649,3.605555556,3.602222222,0.141532071
1915,529.4732,662,3.677777778,3.674583333,0.142942444
1916,529.7497,624,3.466666667,3.463611111,0.138779262
1917,530.0262,622,3.455555556,3.452083333,0.138556895
1918,530.3027,687,3.816666667,3.813888889,0.145616241
1919,530.5792,659,3.661111111,3.657361111,0.142618467
1920,530.8557,672,3.733333333,3.729861111,0.144018134
1921,531.1322,653,3.627777778,3.624583333,0.141967477
1922,531.4087,699,3.883333333,3.879861111,0.146882798
1923,531.6852,616,3.422222222,3.417916667,0.137887431
1924,531.9617,658,3.655555556,3.651666667,0.142510288
1925,532.2382,696,3.866666667,3.862361111,0.146567662
1926,532.5147,636,3.533333333,3.530694444,0.140107088
1927,532.7912,680,3.777777778,3.773333333,0.144873295
1928,533.0677,693,3.85,3.846527778,0.146251055
1929,533.3442,660,3.666666667,3.663194444,0.142726496
1930,533.6207,690,3.833333333,3.828055556,0.145935017
1931,533.8972,655,3.638888889,3.636388889,0.142184375
1932,534.1737,694,3.855555556,3.852361111,0.146356403
1933,534.4502,672,3.733333333,3.729722222,0.144018201
1934,534.7267,640,3.555555556,3.553055556,0.140546909
1935,535.0032,690,3.833333333,3.830972222,0.14593363
1936,535.2797,647,3.594444444,3.590694444,0.141314036
1937,535.5562,668,3.711111111,3.708333333,0.143588543
1938,535.8327,675,3.75,3.747222222,0.144338904
1939,536.1092,682,3.788888889,3.785416667,0.145085716
1940,536.3857,693,3.85,3.847222222,0.146250725
1941,536.6622,635,3.527777778,3.525,0.139996969
1942,536.9387,701,3.894444444,3.890972222,0.147092776
1943,537.2152,660,3.666666667,3.662916667,0.142726631
1944,537.4917,698,3.877777778,3.875277778,0.146777236
1945,537.7682,715,3.972222222,3.969166667,0.148554117
1946,538.0447,656,3.644444444,3.640138889,0.142293751
1947,538.3212,641,3.561111111,3.558333333,0.140656804
1948,538.5977,641,3.561111111,3.558472222,0.140656735
1949,538.8742,670,3.722222222,3.719305556,0.143803399
1950,539.1507,626,3.477777778,3.474583333,0.139001552
1951,539.4272,648,3.6,3.596111111,0.141423266
1952,539.7037,678,3.766666667,3.762361111,0.144660029
1953,539.9802,667,3.705555556,3.702916667,0.143480961
1954,540.2567,671,3.727777778,3.724722222,0.143910739
1955,540.5332,705,3.916666667,3.914027778,0.147511443
1956,540.8097,675,3.75,3.746388889,0.144339305
1957,541.0862,659,3.661111111,3.657916667,0.142618196
1958,541.3627,679,3.772222222,3.769583333,0.144765868
1959,541.6392,698,3.877777778,3.87375,0.146777959
1960,541.9157,640,3.555555556,3.551805556,0.140547527
1961,542.1922,674,3.744444444,3.741527778,0.144232015
1962,542.4687,669,3.716666667,3.713333333,0.143696246
1963,542.7452,632,3.511111111,3.50875,0.139665675
1964,543.0217,669,3.716666667,3.713333333,0.143696246
1965,543.2982,658,3.655555556,3.652638889,0.142509814
1966,543.5747,662,3.677777778,3.674722222,0.142942377
1967,543.8512,670,3.722222222,3.718888889,0.1438036
1968,544.1277,634,3.522222222,3.519027778,0.1398869
1969,544.4042,681,3.783333333,3.779444444,0.144979511
1970,544.6807,652,3.622222222,3.618194444,0.141859142
1971,544.9572,664,3.688888889,3.685555556,0.143158269
1972,545.2337,670,3.722222222,3.719444444,0.143803331
1973,545.5102,678,3.766666667,3.763611111,0.144659429
1974,545.7867,683,3.794444444,3.79,0.145192507
1975,546.0632,675,3.75,3.747083333,0.144338971
1976,546.3397,642,3.566666667,3.563472222,0.140766681
1977,546.6162,710,3.944444444,3.941527778,0.14803373
1978,546.8927,645,3.583333333,3.580972222,0.141094774
1979,547.1692,656,3.644444444,3.642361111,0.142292666
1980,547.4457,672,3.733333333,3.73,0.144018067
1981,547.7222,658,3.655555556,3.652083333,0.142510085
1982,547.9987,632,3.511111111,3.507222222,0.139666435
1983,548.2752,649,3.605555556,3.603194444,0.141531594
1984,548.5517,685,3.805555556,3.803194444,0.145403931
1985,548.8282,638,3.544444444,3.540972222,0.140327618
1986,549.1047,672,3.733333333,3.730416667,0.144017866
1987,549.3812,630,3.5,3.495416667,0.13944562
1988,549.6577,646,3.588888889,3.585972222,0.141204379
1989,549.9342,644,3.577777778,3.574444444,0.140985837
1990,550.2107,662,3.677777778,3.674583333,0.142942444
1991,550.4872,724,4.022222222,4.019027778,0.149486196
1992,550.7637,698,3.877777778,3.874305556,0.146777696
1993,551.0402,682,3.788888889,3.785416667,0.145085716
1994,551.3167,687,3.816666667,3.813472222,0.145616439
1995,551.5932,637,3.538888889,3.534166667,0.140218222
1996,551.8697,670,3.722222222,3.718472222,0.143803801
1997,552.1462,657,3.65,3.646944444,0.142401553
1998,552.4227,655,3.638888889,3.63625,0.142184443
1999,552.6992,669,3.716666667,3.713333333,0.143696246
2000,552.9757,688,3.822222222,3.818888889,0.145722445
2001,553.2522,661,3.672222222,3.668611111,0.142834646
2002,553.5287,653,3.627777778,3.624722222,0.14196741
2003,553.8052,620,3.444444444,3.441805556,0.138333543
2004,554.0817,637,3.538888889,3.536111111,0.140217259
2005,554.3582,700,3.888888889,3.88625,0.146987431
2006,554.6347,671,3.727777778,3.725,0.143910605
2007,554.9112,651,3.616666667,3.614027778,0.141749635
2008,555.1877,684,3.8,3.797083333,0.145298025
2009,555.4642,653,3.627777778,3.624722222,0.14196741
2010,555.7407,664,3.688888889,3.685,0.143158539
2011,556.0172,672,3.733333333,3.731111111,0.144017532
2012,556.2937,677,3.761111111,3.757222222,0.144553111
2013,556.5702,649,3.605555556,3.6025,0.141531935
2014,556.8467,704,3.911111111,3.907361111,0.147407313
2015,557.1232,655,3.638888889,3.635833333,0.142184647
2016,557.3997,656,3.644444444,3.641666667,0.142293005
2017,557.6762,645,3.583333333,3.580972222,0.141094774
2018,557.9527,653,3.627777778,3.623333333,0.141968089
2019,558.2292,654,3.633333333,3.63,0.142076205
2020,558.5057,651,3.616666667,3.613888889,0.141749703
2021,558.7822,667,3.705555556,3.702916667,0.143480961
2022,559.0587,673,3.738888889,3.736388889,0.14412478
2023,559.3352,698,3.877777778,3.874583333,0.146777565
2024,559.6117,661,3.672222222,3.668333333,0.142834781
2025,559.8882,690,3.833333333,3.83,0.145934092
2026,560.1647,661,3.672222222,3.669583333,0.142834173
2027,560.4412,674,3.744444444,3.740416667,0.14423255
2028,560.7177,699,3.883333333,3.879722222,0.146882864
2029,560.9942,670,3.722222222,3.717638889,0.143804203
2030,561.2707,647,3.594444444,3.591527778,0.141313626
2031,561.5472,637,3.538888889,3.535416667,0.140217603
2032,561.8237,658,3.655555556,3.652638889,0.142509814
2033,562.1002,644,3.577777778,3.574861111,0.140985632
2034,562.3767,724,4.022222222,4.020277778,0.149485615
2035,562.6532,685,3.805555556,3.803888889,0.1454036
2036,562.9297,635,3.527777778,3.524166667,0.139997382
2037,563.2062,652,3.622222222,3.62,0.141858258
2038,563.4827,714,3.966666667,3.963333333,0.148450328
2039,563.7592,695,3.861111111,3.857777778,0.146461873
2040,564.0357,719,3.994444444,3.990833333,0.148969324
2041,564.3122,663,3.683333333,3.680416667,0.143050229
2042,564.5887,703,3.905555556,3.903333333,0.147301865
2043,564.8652,696,3.866666667,3.864027778,0.146566872
2044,565.1417,677,3.761111111,3.757777778,0.144552844
2045,565.4182,711,3.95,3.947222222,0.148137876
2046,565.6947,694,3.855555556,3.852777778,0.146356206
2047,565.9712,736,4.088888889,4.085972222,0.150719788
2048,566.2477,673,3.738888889,3.735416667,0.144125248
2049,566.5242,743,4.127777778,4.124722222,0.151434881
2050,566.8007,680,3.777777778,3.774583333,0.144872696
2051,567.0772,673,3.738888889,3.735972222,0.144124981
2052,567.3537,715,3.972222222,3.969861111,0.148553792
2053,567.6302,732,4.066666667,4.063472222,0.150309801
2054,567.9067,704,3.911111111,3.907777778,0.147407117
2055,568.1832,670,3.722222222,3.718888889,0.1438036
2056,568.4597,691,3.838888889,3.835138889,0.146039999
2057,568.7362,669,3.716666667,3.712777778,0.143696514
2058,569.0127,680,3.777777778,3.775277778,0.144872363
2059,569.2892,676,3.755555556,3.752916667,0.144445713
2060,569.5657,687,3.816666667,3.814583333,0.145615909
2061,569.8422,710,3.944444444,3.941944444,0.148033535
2062,570.1187,657,3.65,3.6475,0.142401282
2063,570.3952,685,3.805555556,3.802638889,0.145404197
2064,570.6717,704,3.911111111,3.908888889,0.147406593
2065,570.9482,640,3.555555556,3.552777778,0.140547046
2066,571.2247,665,3.694444444,3.691944444,0.143265622
2067,571.5012,661,3.672222222,3.669583333,0.142834173
2068,571.7777,647,3.594444444,3.591944444,0.141313421
2069,572.0542,682,3.788888889,3.786527778,0.145085184
2070,572.3307,667,3.705555556,3.702361111,0.14348123
2071,572.6072,714,3.966666667,3.963333333,0.148450328
2072,572.8837,718,3.988888889,3.985833333,0.148865437
2073,573.1602,674,3.744444444,3.739722222,0.144232885
2074,573.4367,691,3.838888889,3.835277778,0.146039933
2075,573.7132,662,3.677777778,3.675,0.142942242
2076,573.9897,693,3.85,3.846666667,0.146250989
2077,574.2662,690,3.833333333,3.83,0.145934092
2078,574.5427,654,3.633333333,3.630555556,0.142075934
2079,574.8192,706,3.922222222,3.920694444,0.147615499
2080,575.0957,671,3.727777778,3.724305556,0.143910941
2081,575.3722,711,3.95,3.9475,0.148137746
2082,575.6487,702,3.9,3.897222222,0.147197325
2083,575.9252,638,3.544444444,3.540555556,0.140327824
2084,576.2017,717,3.983333333,3.980694444,0.148761541
2085,576.4782,711,3.95,3.945694444,0.148138592
2086,576.7547,658,3.655555556,3.6525,0.142509882
2087,577.0312,689,3.827777778,3.825694444,0.145827712
2088,577.3077,665,3.694444444,3.6925,0.143265353
2089,577.5842,719,3.994444444,3.991527778,0.148969001
2090,577.8607,695,3.861111111,3.858194444,0.146461675
2091,578.1372,687,3.816666667,3.815,0.145615711
2092,578.4137,649,3.605555556,3.601666667,0.141532344
2093,578.6902,681,3.783333333,3.780555556,0.144978979
2094,578.9667,665,3.694444444,3.691805556,0.14326569
2095,579.2432,738,4.1,4.096944444,0.150924492
2096,579.5197,679,3.772222222,3.769722222,0.144765802
2097,579.7962,657,3.65,3.648194444,0.142400943
2098,580.0727,659,3.661111111,3.6575,0.142618399
2099,580.3492,664,3.688888889,3.686111111,0.143158
2100,580.6257,702,3.9,3.896805556,0.147197522
2101,580.9022,674,3.744444444,3.73875,0.144233353
2102,581.1787,649,3.605555556,3.600972222,0.141532684
2103,581.4552,663,3.683333333,3.6775,0.143051645
2104,581.7317,655,3.638888889,3.633611111,0.142185732
2105,582.0082,692,3.844444444,3.8375,0.146147149
2106,582.2847,677,3.761111111,3.753888889,0.144554712
2107,582.5612,715,3.972222222,3.967083333,0.148555091
2108,582.8377,646,3.588888889,3.584027778,0.141205335
2109,583.1142,693,3.85,3.841666667,0.146253363
2110,583.3907,644,3.577777778,3.573611111,0.140986247
2111,583.6672,729,4.05,4.046388889,0.150001672
2112,583.9437,679,3.772222222,3.768333333,0.144766468
2113,584.2202,705,3.916666667,3.912638889,0.147512097
2114,584.4967,669,3.716666667,3.712916667,0.143696447
2115,584.7732,726,4.033333333,4.030416667,0.149692393
2116,585.0497,671,3.727777778,3.722916667,0.143911611
2117,585.3262,748,4.155555556,4.152361111,0.151943619
2118,585.6027,681,3.783333333,3.780694444,0.144978912
2119,585.8792,643,3.572222222,3.568888889,0.140876336
2120,586.1557,702,3.9,3.897638889,0.147197128
2121,586.4322,661,3.672222222,3.670694444,0.142833633
2122,586.7087,669,3.716666667,3.712916667,0.143696447
2123,586.9852,705,3.916666667,3.914166667,0.147511377
2124,587.2617,693,3.85,3.846388889,0.146251121
2125,587.5382,719,3.994444444,3.991388889,0.148969065
2126,587.8147,638,3.544444444,3.541666667,0.140327274
2127,588.0912,657,3.65,3.646944444,0.142401553
2128,588.3677,668,3.711111111,3.709166667,0.14358814
2129,588.6442,719,3.994444444,3.991527778,0.148969001
2130,588.9207,686,3.811111111,3.808055556,0.145510357
2131,589.1972,711,3.95,3.946666667,0.148138136
2132,589.4737,706,3.922222222,3.919305556,0.147616153
2133,589.7502,699,3.883333333,3.880138889,0.146882667
2134,590.0267,672,3.733333333,3.730416667,0.144017866
2135,590.3032,736,4.088888889,4.086111111,0.150719724
2136,590.5797,683,3.794444444,3.790416667,0.145192308
2137,590.8562,682,3.788888889,3.785694444,0.145085583
2138,591.1327,686,3.811111111,3.809305556,0.14550976
2139,591.4092,691,3.838888889,3.835972222,0.146039603
2140,591.6857,682,3.788888889,3.785138889,0.145085849
2141,591.9622,649,3.605555556,3.602916667,0.14153173
2142,592.2387,734,4.077777778,4.074305556,0.150515126
2143,592.5152,697,3.872222222,3.869444444,0.146672191
2144,592.7917,706,3.922222222,3.919444444,0.147616087
2145,593.0682,628,3.488888889,3.486111111,0.139223209
