Channel,Energy (keV),CTS,CR,Net CR,Error
954,263.7567,808,4.488888889,4.478194444,0.157923263
955,264.0332,809,4.494444444,4.482222222,0.158021623
956,264.3097,867,4.816666667,4.804583333,0.163587706
957,264.5862,833,4.627777778,4.615277778,0.16034841
958,264.8627,816,4.533333333,4.522916667,0.158702968
959,265.1392,824,4.577777778,4.567777778,0.1594788
960,265.4157,794,4.411111111,4.399444444,0.156549651
961,265.6922,760,4.222222222,4.210138889,0.153161576
962,265.9687,761,4.227777778,4.21625,0.153262048
963,266.2452,772,4.288888889,4.278194444,0.1543653
964,266.5217,725,4.027777778,4.016527778,0.149593134
965,266.7982,737,4.094444444,4.085,0.150825148
966,267.0747,790,4.388888889,4.376805556,0.156155033
967,267.3512,863,4.794444444,4.782083333,0.163210047
968,267.6277,726,4.033333333,4.021111111,0.14969671
969,267.9042,760,4.222222222,4.21125,0.153161072
970,268.1807,758,4.211111111,4.199027778,0.152959929
971,268.4572,724,4.022222222,4.013333333,0.149488841
972,268.7337,761,4.227777778,4.216388889,0.153261985
973,269.0102,760,4.222222222,4.210555556,0.153161387
974,269.2867,768,4.266666667,4.253472222,0.153966023
975,269.5632,749,4.161111111,4.1475,0.152049908
976,269.8397,801,4.45,4.438194444,0.157238233
977,270.1162,800,4.444444444,4.432361111,0.15714018
978,270.3927,764,4.244444444,4.233888889,0.153563384
979,270.6692,778,4.322222222,4.310972222,0.154964216
980,270.9457,784,4.355555556,4.343611111,0.155560888
981,271.2222,787,4.372222222,4.360694444,0.155858027
982,271.4987,780,4.333333333,4.32375,0.155162512
983,271.7752,770,4.277777778,4.268194444,0.154164727
984,272.0517,776,4.311111111,4.300277778,0.154764731
985,272.3282,768,4.266666667,4.2575,0.153964206
986,272.6047,727,4.038888889,4.028333333,0.149798991
987,272.8812,762,4.233333333,4.221805556,0.153362706
988,273.1577,747,4.15,4.140138889,0.15184507
989,273.4342,753,4.183333333,4.172638889,0.152454013
990,273.7107,742,4.122222222,4.113194444,0.151335681
991,273.9872,676,3.755555556,3.745833333,0.144449119
992,274.2637,697,3.872222222,3.861388889,0.146676005
993,274.5402,734,4.077777778,4.065972222,0.150518971
994,274.8167,815,4.527777778,4.516388889,0.158606125
995,275.0932,705,3.916666667,3.906805556,0.147514843
996,275.3697,708,3.933333333,3.923611111,0.147828286
997,275.6462,690,3.833333333,3.824027778,0.145936934
998,275.9227,771,4.283333333,4.274027778,0.154264671
999,276.1992,761,4.227777778,4.216527778,0.153261922
1000,276.4757,758,4.211111111,4.199722222,0.152959614
1001,276.7522,742,4.122222222,4.111944444,0.151336255
1002,277.0287,732,4.066666667,4.056388889,0.150313073
1003,277.3052,762,4.233333333,4.222777778,0.153362266
1004,277.5817,748,4.155555556,4.144861111,0.151947047
1005,277.8582,752,4.177777778,4.166388889,0.152353071
1006,278.1347,761,4.227777778,4.214722222,0.15326274
1007,278.4112,763,4.238888889,4.228333333,0.153462858
1008,278.6877,737,4.094444444,4.085138889,0.150825084
1009,278.9642,696,3.866666667,3.857777778,0.146569833
1010,279.2407,770,4.277777778,4.267638889,0.154164977
1011,279.5172,734,4.077777778,4.067083333,0.150518458
1012,279.7937,741,4.116666667,4.107222222,0.151233866
1013,280.0702,704,3.911111111,3.900833333,0.147410388
1014,280.3467,725,4.027777778,4.018194444,0.14959236
1015,280.6232,665,3.694444444,3.683611111,0.143269662
1016,280.8997,724,4.022222222,4.01125,0.149489809
1017,281.1762,721,4.005555556,3.996388889,0.149178951
1018,281.4527,667,3.705555556,3.694027778,0.143485263
1019,281.7292,690,3.833333333,3.822222222,0.145937793
1020,282.0057,665,3.694444444,3.684583333,0.143269191
1021,282.2822,677,3.761111111,3.751805556,0.144555713
1022,282.5587,698,3.877777778,3.868194444,0.146780588
1023,282.8352,685,3.805555556,3.794722222,0.145407978
1024,283.1117,672,3.733333333,3.723333333,0.144021282
1025,283.3882,671,3.727777778,3.7175,0.143914224
1026,283.6647,662,3.677777778,3.668055556,0.142945616
1027,283.9412,660,3.666666667,3.656666667,0.142729672
1028,284.2177,677,3.761111111,3.751944444,0.144555646
1029,284.4942,657,3.65,3.639305556,0.142405278
1030,284.7707,688,3.822222222,3.8125,0.145725489
1031,285.0472,688,3.822222222,3.811944444,0.145725754
1032,285.3237,635,3.527777778,3.516527778,0.140001171
1033,285.6002,680,3.777777778,3.766527778,0.144876557
1034,285.8767,652,3.622222222,3.610972222,0.141862678
1035,286.1532,622,3.455555556,3.444861111,0.138560515
1036,286.4297,664,3.688888889,3.68,0.143160964
1037,286.7062,699,3.883333333,3.874722222,0.146885228
1038,286.9827,621,3.45,3.438888889,0.138449304
1039,287.2592,689,3.827777778,3.817777778,0.145831481
1040,287.5357,682,3.788888889,3.78,0.145088309
1041,287.8122,653,3.627777778,3.615972222,0.14197169
1042,288.0887,664,3.688888889,3.678055556,0.143161908
1043,288.3652,662,3.677777778,3.669583333,0.142944874
1044,288.6417,698,3.877777778,3.868611111,0.14678039
1045,288.9182,716,3.977777778,3.969166667,0.148660558
1046,289.1947,687,3.816666667,3.8075,0.145619287
1047,289.4712,692,3.844444444,3.834583333,0.146148535
1048,289.7477,706,3.922222222,3.913055556,0.147619093
1049,290.0242,700,3.888888889,3.878194444,0.146991237
1050,290.3007,673,3.738888889,3.730694444,0.144127524
1051,290.5772,675,3.75,3.739166667,0.144342779
1052,290.8537,664,3.688888889,3.680555556,0.143160695
1053,291.1302,662,3.677777778,3.667777778,0.142945751
1054,291.4067,654,3.633333333,3.623333333,0.142079464
1055,291.6832,647,3.594444444,3.58625,0.14131622
1056,291.9597,670,3.722222222,3.712222222,0.143806819
1057,292.2362,664,3.688888889,3.679583333,0.143161167
1058,292.5127,627,3.483333333,3.47375,0.139115718
1059,292.7892,613,3.405555556,3.395972222,0.137553932
1060,293.0657,655,3.638888889,3.630416667,0.142187292
1061,293.3422,638,3.544444444,3.534444444,0.140330848
1062,293.6187,685,3.805555556,3.792361111,0.145409105
1063,293.8952,678,3.766666667,3.753333333,0.144664363
1064,294.1717,673,3.738888889,3.727638889,0.144128996
1065,294.4482,663,3.683333333,3.670277778,0.143055151
1066,294.7247,664,3.688888889,3.674027778,0.143163861
1067,295.0012,626,3.477777778,3.466527778,0.139005576
1068,295.2777,642,3.566666667,3.555,0.140770861
1069,295.5542,648,3.6,3.587777778,0.141427358
1070,295.8307,657,3.65,3.640694444,0.1424046
1071,296.1072,650,3.611111111,3.604027778,0.141642904
1072,296.3837,632,3.511111111,3.500833333,0.139669611
1073,296.6602,615,3.416666667,3.407638889,0.137777848
1074,296.9367,668,3.711111111,3.702916667,0.143591163
1075,297.2132,641,3.561111111,3.552222222,0.140659821
1076,297.4897,689,3.827777778,3.81875,0.145831019
1077,297.7662,616,3.422222222,3.415,0.1378889
1078,298.0427,668,3.711111111,3.70125,0.143591969
1079,298.3192,665,3.694444444,3.683055556,0.143269931
1080,298.5957,611,3.394444444,3.384166667,0.137329721
1081,298.8722,648,3.6,3.589722222,0.141426403
1082,299.1487,691,3.838888889,3.829861111,0.146042509
1083,299.4252,619,3.438888889,3.428194444,0.138225987
1084,299.7017,684,3.8,3.790972222,0.145300946
1085,299.9782,654,3.633333333,3.624444444,0.142078921
1086,300.2547,613,3.405555556,3.397361111,0.13755323
1087,300.5312,639,3.55,3.539583333,0.14044098
1088,300.8077,664,3.688888889,3.680833333,0.14316056
1089,301.0842,656,3.644444444,3.635972222,0.142295784
1090,301.3607,667,3.705555556,3.696805556,0.143483919
1091,301.6372,647,3.594444444,3.585,0.141316834
1092,301.9137,660,3.666666667,3.656944444,0.142729537
1093,302.1902,668,3.711111111,3.70375,0.14359076
1094,302.4667,653,3.627777778,3.619861111,0.141969787
1095,302.7432,663,3.683333333,3.674722222,0.143052994
1096,303.0197,701,3.894444444,3.88625,0.147095005
1097,303.2962,610,3.388888889,3.381944444,0.137215615
1098,303.5727,695,3.861111111,3.853194444,0.146464046
1099,303.8492,685,3.805555556,3.795416667,0.145407646
1100,304.1257,709,3.938888889,3.930277778,0.14793212
1101,304.4022,674,3.744444444,3.735833333,0.144234757
1102,304.6787,692,3.844444444,3.835277778,0.146148205
1103,304.9552,667,3.705555556,3.697777778,0.143483449
1104,305.2317,607,3.372222222,3.363611111,0.136878647
1105,305.5082,606,3.366666667,3.357916667,0.136765928
1106,305.7847,613,3.405555556,3.396388889,0.137553721
1107,306.0612,645,3.583333333,3.574444444,0.141097987
1108,306.3377,544,3.022222222,3.012916667,0.129581696
1109,306.6142,633,3.516666667,3.508888889,0.139778816
1110,306.8907,614,3.411111111,3.402777778,0.137665445
1111,307.1672,601,3.338888889,3.328611111,0.136201359
1112,307.4437,606,3.366666667,3.358194444,0.136765787
1113,307.7202,618,3.433333333,3.423888889,0.13811367
1114,307.9967,632,3.511111111,3.501944444,0.139669059
1115,308.2732,606,3.366666667,3.359027778,0.136765364
1116,308.5497,619,3.438888889,3.429583333,0.13822529
1117,308.8262,595,3.305555556,3.296805556,0.13551905
1118,309.1027,590,3.277777778,3.268333333,0.134948836
1119,309.3792,638,3.544444444,3.53625,0.140329955
1120,309.6557,600,3.333333333,3.325,0.136087016
1121,309.9322,580,3.222222222,3.2125,0.133800541
1122,310.2087,634,3.522222222,3.512916667,0.139889934
1123,310.4852,619,3.438888889,3.430972222,0.138224592
1124,310.7617,583,3.238888889,3.229861111,0.134145745
1125,311.0382,574,3.188888889,3.179722222,0.133106433
1126,311.3147,677,3.761111111,3.750833333,0.14455618
1127,311.5912,616,3.422222222,3.412777778,0.137890019
1128,311.8677,580,3.222222222,3.213611111,0.133799965
1129,312.1442,586,3.255555556,3.245833333,0.134490781
1130,312.4207,607,3.372222222,3.363888889,0.136878506
1131,312.6972,595,3.305555556,3.296805556,0.13551905
1132,312.9737,621,3.45,3.442777778,0.138447354
1133,313.2502,588,3.266666667,3.260138889,0.134718428
1134,313.5267,589,3.272222222,3.264166667,0.134833717
1135,313.8032,607,3.372222222,3.365555556,0.13687766
1136,314.0797,606,3.366666667,3.359027778,0.136765364
1137,314.3562,593,3.294444444,3.286111111,0.135290896
1138,314.6327,600,3.333333333,3.324722222,0.136087158
1139,314.9092,561,3.116666667,3.109166667,0.131589728
1140,315.1857,601,3.338888889,3.327916667,0.136201713
1141,315.4622,627,3.483333333,3.474722222,0.139115232
1142,315.7387,605,3.361111111,3.3525,0.136652975
1143,316.0152,576,3.2,3.192361111,0.133337312
1144,316.2917,540,3,2.99125,0.129104152
1145,316.5682,598,3.322222222,3.314444444,0.135859745
1146,316.8447,571,3.172222222,3.163611111,0.132757873
1147,317.1212,584,3.244444444,3.235138889,0.13426088
1148,317.3977,604,3.355555556,3.3475,0.136539716
1149,317.6742,571,3.172222222,3.165,0.132757146
1150,317.9507,603,3.35,3.340972222,0.136427142
1151,318.2272,589,3.272222222,3.263333333,0.134834146
1152,318.5037,558,3.1,3.092222222,0.13123758
1153,318.7802,585,3.25,3.241666667,0.134375269
1154,319.0567,632,3.511111111,3.502083333,0.13966899
1155,319.3332,550,3.055555556,3.048333333,0.130293176
1156,319.6097,592,3.288888889,3.283472222,0.135175283
1157,319.8862,557,3.094444444,3.086388889,0.131120086
1158,320.1627,556,3.088888889,3.079166667,0.131003222
1159,320.4392,517,2.872222222,2.862777778,0.126325381
1160,320.7157,576,3.2,3.190972222,0.133338035
1161,320.9922,561,3.116666667,3.1075,0.131590607
1162,321.2687,567,3.15,3.143472222,0.132290992
1163,321.5452,547,3.038888889,3.031111111,0.129937663
1164,321.8217,541,3.005555556,2.997916667,0.129223031
1165,322.0982,542,3.011111111,3.003333333,0.129342473
1166,322.3747,602,3.344444444,3.336805556,0.136313271
1167,322.6512,613,3.405555556,3.398055556,0.13755288
1168,322.9277,570,3.166666667,3.158055556,0.132641579
1169,323.2042,586,3.255555556,3.246527778,0.134490422
1170,323.4807,566,3.144444444,3.137083333,0.132174726
1171,323.7572,530,2.944444444,2.937222222,0.127902415
1172,324.0337,563,3.127777778,3.120138889,0.131824141
1173,324.3102,566,3.144444444,3.135,0.132175821
1174,324.5867,559,3.105555556,3.096944444,0.131355557
1175,324.8632,570,3.166666667,3.159166667,0.132640998
1176,325.1397,589,3.272222222,3.265138889,0.134833216
1177,325.4162,604,3.355555556,3.348611111,0.136539151
1178,325.6927,592,3.288888889,3.281527778,0.135176282
1179,325.9692,596,3.311111111,3.301111111,0.135633516
1180,326.2457,589,3.272222222,3.264583333,0.134833502
1181,326.5222,560,3.111111111,3.102222222,0.131473135
1182,326.7987,556,3.088888889,3.080972222,0.131002265
1183,327.0752,550,3.055555556,3.0475,0.13029362
1184,327.3517,544,3.022222222,3.013611111,0.129581324
1185,327.6282,582,3.233333333,3.224861111,0.134030368
1186,327.9047,616,3.422222222,3.412916667,0.137889949
1187,328.1812,586,3.255555556,3.24625,0.134490565
1188,328.4577,540,3,2.994027778,0.129102657
1189,328.7342,559,3.105555556,3.097638889,0.13135519
1190,329.0107,569,3.161111111,3.154444444,0.132524165
1191,329.2872,600,3.333333333,3.324722222,0.136087158
1192,329.5637,532,2.955555556,2.948472222,0.128143423
1193,329.8402,552,3.066666667,3.060277778,0.1305294
1194,330.1167,538,2.988888889,2.982638889,0.128863518
1195,330.3932,565,3.138888889,3.131805556,0.132057773
1196,330.6697,600,3.333333333,3.323472222,0.136087796
1197,330.9462,628,3.488888889,3.481388889,0.139225564
1198,331.2227,622,3.455555556,3.445972222,0.138559958
1199,331.4992,543,3.016666667,3.007222222,0.129462624
1200,331.7757,578,3.211111111,3.202916667,0.133568875
1201,332.0522,629,3.494444444,3.487083333,0.139336293
1202,332.3287,564,3.133333333,3.125,0.13194152
1203,332.6052,610,3.388888889,3.380416667,0.137216388
1204,332.8817,597,3.316666667,3.308472222,0.135746322
1205,333.1582,623,3.461111111,3.455833333,0.138669132
1206,333.4347,594,3.3,3.291666667,0.135404914
1207,333.7112,633,3.516666667,3.51125,0.139777643
1208,333.9877,704,3.911111111,3.903888889,0.147408949
1209,334.2642,736,4.088888889,4.083055556,0.150721132
1210,334.5407,686,3.811111111,3.803888889,0.145512345
1211,334.8172,776,4.311111111,4.303333333,0.15476336
1212,335.0937,753,4.183333333,4.175694444,0.152452621
1213,335.3702,869,4.827777778,4.821527778,0.163773794
1214,335.6467,788,4.377777778,4.370833333,0.155954968
1215,335.9232,883,4.905555556,4.897361111,0.165088535
1216,336.1997,812,4.511111111,4.50375,0.158312194
1217,336.4762,779,4.327777778,4.321666667,0.155061467
1218,336.7527,760,4.222222222,4.212083333,0.153160694
1219,337.0292,731,4.061111111,4.052083333,0.150209794
1220,337.3057,699,3.883333333,3.873611111,0.146885753
1221,337.5822,669,3.716666667,3.707222222,0.143699199
1222,337.8587,663,3.683333333,3.674027778,0.143053331
1223,338.1352,640,3.555555556,3.547638889,0.140549585
1224,338.4117,561,3.116666667,3.108194444,0.131590241
1225,338.6882,570,3.166666667,3.158888889,0.132641143
1226,338.9647,555,3.083333333,3.07625,0.130883969
1227,339.2412,598,3.322222222,3.313472222,0.135860242
1228,339.5177,520,2.888888889,2.880555556,0.126690726
1229,339.7942,546,3.033333333,3.027361111,0.129817878
1230,340.0707,540,3,2.992361111,0.129103554
1231,340.3472,549,3.05,3.043888889,0.130174088
1232,340.6237,582,3.233333333,3.22625,0.134029649
1233,340.9002,550,3.055555556,3.047361111,0.130293694
1234,341.1767,570,3.166666667,3.16125,0.132639907
1235,341.4532,554,3.077777778,3.071944444,0.130765346
1236,341.7297,574,3.188888889,3.181805556,0.133105346
1237,342.0062,545,3.027777778,3.020416667,0.129699692
1238,342.2827,515,2.861111111,2.853611111,0.12607975
1239,342.5592,565,3.138888889,3.132916667,0.132057189
1240,342.8357,585,3.25,3.242222222,0.134374982
1241,343.1122,568,3.155555556,3.148472222,0.132407885
1242,343.3887,538,2.988888889,2.982638889,0.128863518
1243,343.6652,566,3.144444444,3.136944444,0.132174799
1244,343.9417,531,2.95,2.941944444,0.128023465
1245,344.2182,558,3.1,3.0925,0.131237433
1246,344.4947,562,3.122222222,3.115416667,0.131706584
1247,344.7712,606,3.366666667,3.358472222,0.136765646
1248,345.0477,550,3.055555556,3.048472222,0.130293102
1249,345.3242,518,2.877777778,2.871666667,0.126445653
1250,345.6007,603,3.35,3.344027778,0.136425586
1251,345.8772,554,3.077777778,3.070972222,0.130765862
1252,346.1537,576,3.2,3.193611111,0.133336661
1253,346.4302,573,3.183333333,3.175694444,0.132989647
1254,346.7067,570,3.166666667,3.159305556,0.132640925
1255,346.9832,586,3.255555556,3.248611111,0.134489346
1256,347.2597,522,2.9,2.893194444,0.126933275
1257,347.5362,531,2.95,2.941944444,0.128023465
1258,347.8127,561,3.116666667,3.110416667,0.131589068
1259,348.0892,536,2.977777778,2.969861111,0.128624684
1260,348.3657,558,3.1,3.093472222,0.131236919
1261,348.6422,573,3.183333333,3.175833333,0.132989574
1262,348.9187,556,3.088888889,3.079861111,0.131002854
1263,349.1952,537,2.983333333,2.974722222,0.128744981
1264,349.4717,529,2.938888889,2.931388889,0.127781854
1265,349.7482,579,3.216666667,3.2075,0.133684866
1266,350.0247,609,3.383333333,3.372083333,0.137105284
1267,350.3012,575,3.194444444,3.182777778,0.133223624
1268,350.5777,566,3.144444444,3.130972222,0.132177937
1269,350.8542,569,3.161111111,3.148611111,0.132527222
1270,351.1307,624,3.466666667,3.450138889,0.138786004
1271,351.4072,582,3.233333333,3.22125,0.134032239
1272,351.6837,617,3.427777778,3.415138889,0.138003497
1273,351.9602,603,3.35,3.339861111,0.136427707
1274,352.2367,588,3.266666667,3.254861111,0.134721148
1275,352.5132,590,3.277777778,3.266111111,0.134949979
1276,352.7897,609,3.383333333,3.376111111,0.137103244
1277,353.0662,632,3.511111111,3.504722222,0.139667678
1278,353.3427,741,4.116666667,4.11,0.15123259
1279,353.6192,714,3.966666667,3.95875,0.148452472
1280,353.8957,713,3.961111111,3.954027778,0.148348093
1281,354.1722,774,4.3,4.294166667,0.154562929
1282,354.4487,791,4.394444444,4.387361111,0.156251605
1283,354.7252,791,4.394444444,4.386111111,0.15625216
1284,355.0017,782,4.344444444,4.338888889,0.155359499
1285,355.2782,837,4.65,4.644583333,0.160729853
1286,355.5547,815,4.527777778,4.5225,0.158603449
1287,355.8312,765,4.25,4.243055556,0.153662213
1288,356.1077,800,4.444444444,4.436805556,0.157138216
1289,356.3842,658,3.655555556,3.649444444,0.142511371
1290,356.6607,625,3.472222222,3.467361111,0.138891319
1291,356.9372,606,3.366666667,3.360555556,0.136764588
1292,357.2137,681,3.783333333,3.776805556,0.144980775
1293,357.4902,579,3.216666667,3.21,0.133683568
1294,357.7667,545,3.027777778,3.021805556,0.129698948
1295,358.0432,551,3.061111111,3.055694444,0.130410602
1296,358.3197,532,2.955555556,2.949861111,0.12814267
1297,358.5962,559,3.105555556,3.099166667,0.131354382
1298,358.8727,576,3.2,3.194583333,0.133336154
1299,359.1492,512,2.844444444,2.839722222,0.125710481
1300,359.4257,563,3.127777778,3.121944444,0.13182319
1301,359.7022,511,2.838888889,2.832361111,0.12558866
1302,359.9787,561,3.116666667,3.111666667,0.131588409
1303,360.2552,536,2.977777778,2.972083333,0.128623485
1304,360.5317,551,3.061111111,3.055972222,0.130410454
1305,360.8082,554,3.077777778,3.0725,0.130765051
1306,361.0847,542,3.011111111,3.003194444,0.129342548
1307,361.3612,566,3.144444444,3.140555556,0.132172902
1308,361.6377,507,2.816666667,2.810972222,0.12509572
1309,361.9142,560,3.111111111,3.104305556,0.131472034
1310,362.1907,522,2.9,2.896388889,0.126931527
1311,362.4672,583,3.238888889,3.233055556,0.134144092
1312,362.7437,535,2.972222222,2.964027778,0.128504801
1313,363.0202,545,3.027777778,3.019861111,0.129699989
1314,363.2967,497,2.761111111,2.753888889,0.123856809
1315,363.5732,543,3.016666667,3.01,0.129461134
1316,363.8497,584,3.244444444,3.237638889,0.134259587
1317,364.1262,519,2.883333333,2.877777778,0.126567334
1318,364.4027,540,3,2.993055556,0.12910318
1319,364.6792,517,2.872222222,2.864305556,0.126324541
1320,364.9557,557,3.094444444,3.089166667,0.131118614
1321,365.2322,525,2.916666667,2.909444444,0.127297709
1322,365.5087,511,2.838888889,2.833055556,0.125588276
1323,365.7852,532,2.955555556,2.950277778,0.128142445
1324,366.0617,520,2.888888889,2.883611111,0.126689051
1325,366.3382,545,3.027777778,3.020555556,0.129699617
1326,366.6147,543,3.016666667,3.009166667,0.129461581
1327,366.8912,522,2.9,2.895277778,0.126932135
1328,367.1677,536,2.977777778,2.970416667,0.128624384
1329,367.4442,531,2.95,2.945,0.128021808
1330,367.7207,512,2.844444444,2.83875,0.125711018
1331,367.9972,564,3.133333333,3.128611111,0.13193962
1332,368.2737,554,3.077777778,3.071666667,0.130765493
1333,368.5502,569,3.161111111,3.157083333,0.132522782
1334,368.8267,568,3.155555556,3.148611111,0.132407812
1335,369.1032,556,3.088888889,3.083611111,0.131000866
1336,369.3797,548,3.044444444,3.038611111,0.130055336
1337,369.6562,530,2.944444444,2.939305556,0.127901284
1338,369.9327,557,3.094444444,3.088888889,0.131118762
1339,370.2092,540,3,2.994722222,0.129102284
1340,370.4857,523,2.905555556,2.898888889,0.127054717
1341,370.7622,518,2.877777778,2.8725,0.126445195
1342,371.0387,557,3.094444444,3.089027778,0.131118688
1343,371.3152,541,3.005555556,2.999305556,0.129222285
1344,371.5917,523,2.905555556,2.898472222,0.127054945
1345,371.8682,533,2.961111111,2.952638889,0.128264547
1346,372.1447,525,2.916666667,2.91125,0.127296724
1347,372.4212,505,2.805555556,2.799583333,0.124848906
1348,372.6977,485,2.694444444,2.689305556,0.122351336
1349,372.9742,533,2.961111111,2.955555556,0.128262968
1350,373.2507,500,2.777777778,2.770694444,0.124229958
1351,373.5272,524,2.911111111,2.905277778,0.127175665
1352,373.8037,496,2.755555556,2.750972222,0.123730669
1353,374.0802,533,2.961111111,2.955138889,0.128263193
1354,374.3567,517,2.872222222,2.865416667,0.12632393
1355,374.6332,547,3.038888889,3.034027778,0.129936104
1356,374.9097,595,3.305555556,3.300416667,0.135517199
1357,375.1862,551,3.061111111,3.053888889,0.130411564
1358,375.4627,512,2.844444444,2.838333333,0.125711248
1359,375.7392,532,2.955555556,2.949444444,0.128142896
1360,376.0157,546,3.033333333,3.026111111,0.129818546
1361,376.2922,535,2.972222222,2.967222222,0.128503074
1362,376.5687,516,2.866666667,2.86125,0.126200944
1363,376.8452,542,3.011111111,3.006111111,0.129340982
1364,377.1217,483,2.683333333,2.675972222,0.122100081
1365,377.3982,538,2.988888889,2.982638889,0.128863518
1366,377.6747,518,2.877777778,2.872222222,0.126445348
1367,377.9512,528,2.933333333,2.928194444,0.127659743
1368,378.2277,545,3.027777778,3.020138889,0.12969984
1369,378.5042,508,2.822222222,2.815555556,0.12521956
1370,378.7807,530,2.944444444,2.939166667,0.127901359
1371,379.0572,534,2.966666667,2.960138889,0.128383753
1372,379.3337,512,2.844444444,2.838611111,0.125711095
1373,379.6102,521,2.894444444,2.889166667,0.126810804
1374,379.8867,508,2.822222222,2.816944444,0.12521879
1375,380.1632,519,2.883333333,2.878888889,0.126566725
1376,380.4397,506,2.811111111,2.804583333,0.124972759
1377,380.7162,514,2.855555556,2.849305556,0.125956602
1378,380.9927,569,3.161111111,3.155138889,0.132523801
1379,381.2692,500,2.777777778,2.7725,0.124228949
1380,381.5457,515,2.861111111,2.856527778,0.126078144
1381,381.8222,537,2.983333333,2.978888889,0.128742733
1382,382.0987,515,2.861111111,2.854166667,0.126079444
1383,382.3752,478,2.655555556,2.649861111,0.12146554
1384,382.6517,513,2.85,2.845,0.125833333
1385,382.9282,534,2.966666667,2.961527778,0.128383002
1386,383.2047,538,2.988888889,2.982222222,0.128863743
1387,383.4812,553,3.072222222,3.06625,0.130647352
1388,383.7577,504,2.8,2.793888889,0.124725315
1389,384.0342,554,3.077777778,3.069444444,0.130766673
1390,384.3107,494,2.744444444,2.737638889,0.123482221
1391,384.5872,523,2.905555556,2.899861111,0.127054186
1392,384.8637,484,2.688888889,2.682777778,0.122225694
1393,385.1402,510,2.833333333,2.827916667,0.125465107
1394,385.4167,582,3.233333333,3.22875,0.134028353
1395,385.6932,523,2.905555556,2.899861111,0.127054186
1396,385.9697,565,3.138888889,3.133611111,0.132056823
1397,386.2462,553,3.072222222,3.065277778,0.130647869
1398,386.5227,514,2.855555556,2.848194444,0.125957215
1399,386.7992,526,2.922222222,2.917916667,0.12741729
1400,387.0757,512,2.844444444,2.839305556,0.125710711
1401,387.3522,500,2.777777778,2.771527778,0.124229493
1402,387.6287,524,2.911111111,2.905972222,0.127175285
1403,387.9052,519,2.883333333,2.879027778,0.126566648
1404,388.1817,498,2.766666667,2.762638889,0.123979554
1405,388.4582,573,3.183333333,3.179444444,0.132987689
1406,388.7347,540,3,2.995,0.129102134
1407,389.0112,580,3.222222222,3.215555556,0.133798956
1408,389.2877,551,3.061111111,3.054861111,0.130411046
1409,389.5642,526,2.922222222,2.916805556,0.127417896
1410,389.8407,494,2.744444444,2.739305556,0.123481283
1411,390.1172,505,2.805555556,2.80125,0.124847979
1412,390.3937,553,3.072222222,3.066388889,0.130647279
1413,390.6702,524,2.911111111,2.906388889,0.127175058
1414,390.9467,510,2.833333333,2.828333333,0.125464876
1415,391.2232,516,2.866666667,2.859722222,0.126201785
1416,391.4997,492,2.733333333,2.728055556,0.123231158
1417,391.7762,514,2.855555556,2.84875,0.125956908
1418,392.0527,529,2.938888889,2.934722222,0.127780042
1419,392.3292,504,2.8,2.795694444,0.12472431
1420,392.6057,553,3.072222222,3.067638889,0.130646614
1421,392.8822,492,2.733333333,2.727083333,0.123231706
1422,393.1587,544,3.022222222,3.016805556,0.129579612
1423,393.4352,474,2.633333333,2.627916667,0.120956116
1424,393.7117,483,2.683333333,2.678055556,0.122098896
1425,393.9882,521,2.894444444,2.889305556,0.126810728
1426,394.2647,500,2.777777778,2.770972222,0.124229803
1427,394.5412,513,2.85,2.843194444,0.12583433
1428,394.8177,517,2.872222222,2.865694444,0.126323777
1429,395.0942,513,2.85,2.843611111,0.1258341
1430,395.3707,530,2.944444444,2.938472222,0.127901736
1431,395.6472,509,2.827777778,2.822916667,0.12534174
1432,395.9237,554,3.077777778,3.073333333,0.130764608
1433,396.2002,529,2.938888889,2.934305556,0.127780269
1434,396.4767,527,2.927777778,2.921944444,0.127539179
1435,396.7532,524,2.911111111,2.905416667,0.127175589
1436,397.0297,541,3.005555556,2.999305556,0.129222285
1437,397.3062,552,3.066666667,3.060416667,0.130529327
1438,397.5827,518,2.877777778,2.871944444,0.1264455
1439,397.8592,532,2.955555556,2.948472222,0.128143423
1440,398.1357,497,2.761111111,2.755833333,0.123855719
1441,398.4122,507,2.816666667,2.810833333,0.125095797
1442,398.6887,523,2.905555556,2.900138889,0.127054034
1443,398.9652,529,2.938888889,2.932916667,0.127781024
1444,399.2417,466,2.588888889,2.583611111,0.119931018
1445,399.5182,516,2.866666667,2.860555556,0.126201326
1446,399.7947,509,2.827777778,2.819722222,0.125343509
1447,400.0712,512,2.844444444,2.839166667,0.125710788
1448,400.3477,575,3.194444444,3.18875,0.133220511
1449,400.6242,557,3.094444444,3.089027778,0.131118688
1450,400.9007,531,2.95,2.943194444,0.128022787
1451,401.1772,497,2.761111111,2.757638889,0.123854707
1452,401.4537,504,2.8,2.793611111,0.12472547
1453,401.7302,466,2.588888889,2.583055556,0.11993134
1454,402.0067,518,2.877777778,2.872222222,0.126445348
1455,402.2832,527,2.927777778,2.921944444,0.127539179
1456,402.5597,470,2.611111111,2.605416667,0.120444858
1457,402.8362,508,2.822222222,2.817222222,0.125218636
1458,403.1127,537,2.983333333,2.977222222,0.128743632
1459,403.3892,527,2.927777778,2.920277778,0.127540087
1460,403.6657,502,2.788888889,2.783611111,0.124477147
