Channel,Energy (keV),CTS,Net CR,Error
7473,2066.2602,3,0.000833333,0.000481125
7474,2066.5367,1,0.000277778,0.000277778
7475,2066.8132,2,0.000555556,0.000392837
7476,2067.0897,3,0.000833333,0.000481125
7477,2067.3662,2,0.000555556,0.000392837
7478,2067.6427,3,0.000833333,0.000481125
7479,2067.9192,5,0.00125,0.000636469
7480,2068.1957,1,0.000277778,0.000277778
7481,2068.4722,2,0.000416667,0.000416667
7482,2068.7487,2,0.000416667,0.000416667
7483,2069.0252,3,0.000694444,0.000500771
7484,2069.3017,3,0.000694444,0.000500771
7485,2069.5782,2,0.000555556,0.000392837
7486,2069.8547,5,0.001388889,0.00062113
7487,2070.1312,0,0,0
7488,2070.4077,4,0.000972222,0.000572654
7489,2070.6842,5,0.000972222,0.000666088
7490,2070.9607,2,0.000555556,0.000392837
7491,2071.2372,3,0.000416667,0.000537914
7492,2071.5137,2,0.000555556,0.000392837
7493,2071.7902,5,0.001111111,0.000651447
7494,2072.0667,1,0,0.000340207
7495,2072.3432,3,0.000555556,0.000519675
7496,2072.6197,4,0.001111111,0.000555556
7497,2072.8962,3,0.000833333,0.000481125
7498,2073.1727,1,0.000277778,0.000277778
7499,2073.4492,1,0.000138889,0.000310565
7500,2073.7257,7,0.001944444,0.000734931
7501,2074.0022,4,0.001111111,0.000555556
7502,2074.2787,3,0.000694444,0.000500771
7503,2074.5552,4,0.000972222,0.000572654
7504,2074.8317,5,0.001388889,0.00062113
7505,2075.1082,4,0.001111111,0.000555556
7506,2075.3847,3,0.000555556,0.000519675
7507,2075.6612,10,0.002777778,0.00087841
7508,2075.9377,4,0.001111111,0.000555556
7509,2076.2142,3,0.000277778,0.000555556
7510,2076.4907,1,0.000138889,0.000310565
7511,2076.7672,3,0.000833333,0.000481125
7512,2077.0437,2,0.000555556,0.000392837
7513,2077.3202,3,0.000694444,0.000500771
7514,2077.5967,4,0.001111111,0.000555556
7515,2077.8732,6,0.001666667,0.000680414
7516,2078.1497,1,0.000277778,0.000277778
7517,2078.4262,1,0.000277778,0.000277778
7518,2078.7027,3,0.000555556,0.000519675
7519,2078.9792,7,0.001527778,0.000773301
7520,2079.2557,2,0.000555556,0.000392837
7521,2079.5322,3,0.000694444,0.000500771
7522,2079.8087,4,0.000972222,0.000572654
7523,2080.0852,5,0.001388889,0.00062113
7524,2080.3617,1,0.000277778,0.000277778
7525,2080.6382,3,0.000694444,0.000500771
7526,2080.9147,3,0.000555556,0.000519675
7527,2081.1912,4,0.000972222,0.000572654
7528,2081.4677,3,0.000555556,0.000519675
7529,2081.7442,5,0.001388889,0.00062113
7530,2082.0207,4,0.000972222,0.000572654
7531,2082.2972,2,0.000555556,0.000392837
7532,2082.5737,2,0.000277778,0.000439205
7533,2082.8502,6,0.001666667,0.000680414
7534,2083.1267,3,0.000833333,0.000481125
7535,2083.4032,4,0.000833333,0.000589256
7536,2083.6797,6,0.001666667,0.000680414
7537,2083.9562,1,0.000277778,0.000277778
7538,2084.2327,3,0.000833333,0.000481125
7539,2084.5092,5,0.001111111,0.000651447
7540,2084.7857,6,0.001666667,0.000680414
7541,2085.0622,3,0.000694444,0.000500771
7542,2085.3387,3,0.000416667,0.000537914
7543,2085.6152,3,0.000833333,0.000481125
7544,2085.8917,2,0.000416667,0.000416667
7545,2086.1682,2,0.000416667,0.000416667
7546,2086.4447,4,0.000833333,0.000589256
7547,2086.7212,1,0,0.000340207
7548,2086.9977,2,0.000416667,0.000416667
7549,2087.2742,0,-0.000138889,0.000138889
7550,2087.5507,4,0.001111111,0.000555556
7551,2087.8272,1,0.000277778,0.000277778
7552,2088.1037,0,-0.000277778,0.000196419
7553,2088.3802,3,0.000694444,0.000500771
7554,2088.6567,5,0.001388889,0.00062113
7555,2088.9332,5,0.001111111,0.000651447
7556,2089.2097,3,0.000833333,0.000481125
7557,2089.4862,2,0.000416667,0.000416667
7558,2089.7627,3,0.000694444,0.000500771
7559,2090.0392,4,0.001111111,0.000555556
7560,2090.3157,2,0.000555556,0.000392837
7561,2090.5922,3,0.000833333,0.000481125
7562,2090.8687,1,0.000277778,0.000277778
7563,2091.1452,5,0.001388889,0.00062113
7564,2091.4217,5,0.00125,0.000636469
7565,2091.6982,2,0.000416667,0.000416667
7566,2091.9747,3,0.000416667,0.000537914
7567,2092.2512,5,0.001388889,0.00062113
7568,2092.5277,3,0.000694444,0.000500771
7569,2092.8042,2,0.000416667,0.000416667
7570,2093.0807,2,0.000416667,0.000416667
7571,2093.3572,3,0.000694444,0.000500771
7572,2093.6337,2,0.000277778,0.000439205
7573,2093.9102,9,0.002361111,0.000844828
7574,2094.1867,1,0.000138889,0.000310565
7575,2094.4632,1,0.000138889,0.000310565
7576,2094.7397,2,0.000416667,0.000416667
7577,2095.0162,2,0.000416667,0.000416667
