Channel,Energy (keV),CTS,Net CR,
1300,359.4257,3,0.005,0.002886771
1301,359.7022,7,0.011666667,0.0044096
1302,359.9787,3,0.005,0.002886768
1303,360.2552,2,0.003333333,0.002357046
1304,360.5317,9,0.015,0.00500001
1305,360.8082,7,0.011666667,0.004409597
1306,361.0847,1,0.001666667,0.001666712
1307,361.3612,1,0.001666667,0.001666689
1308,361.6377,4,0.006666667,0.00333335
1309,361.9142,5,0.008333333,0.003726798
1310,362.1907,4,0.006666667,0.003333344
1311,362.4672,3,0.005,0.002886771
1312,362.7437,4,0.006666667,0.003333357
1313,363.0202,2,0.003333333,0.002357055
1314,363.2967,7,0.011666667,0.004409601
1315,363.5732,6,0.01,0.004082499
1316,363.8497,6,0.01,0.004082499
1317,364.1262,5,0.008333333,0.003726794
1318,364.4027,4,0.006666667,0.003333353
1319,364.6792,1,0.001666667,0.001666712
1320,364.9557,2,0.003333333,0.002357044
1321,365.2322,2,0.003333333,0.002357052
1322,365.5087,7,0.011666667,0.004409598
1323,365.7852,5,0.008333333,0.003726794
1324,366.0617,4,0.006666667,0.003333349
1325,366.3382,1,0.001666667,0.001666708
1326,366.6147,5,0.008333333,0.003726799
1327,366.8912,1,0.001666667,0.001666694
1328,367.1677,9,0.015,0.005000014
1329,367.4442,5,0.008333333,0.003726793
1330,367.7207,1,0.001666667,0.0016667
1331,367.9972,1,0.001666667,0.001666694
1332,368.2737,4,0.006666667,0.003333351
1333,368.5502,3,0.005,0.002886765
1334,368.8267,4,0.006666667,0.003333353
1335,369.1032,1,0.001666667,0.001666697
1336,369.3797,2,0.003333333,0.002357046
1337,369.6562,5,0.008333333,0.003726793
1338,369.9327,9,0.015,0.005000011
1339,370.2092,2,0.003333333,0.002357044
1340,370.4857,5,0.008333333,0.003726797
1341,370.7622,5,0.008333333,0.003726794
1342,371.0387,6,0.01,0.004082496
1343,371.3152,7,0.011666667,0.004409599
1344,371.5917,5,0.008333333,0.003726798
1345,371.8682,3,0.005,0.00288678
1346,372.1447,5,0.008333333,0.003726794
1347,372.4212,5,0.008333333,0.003726795
1348,372.6977,1,0.001666667,0.001666696
1349,372.9742,3,0.005,0.00288677
1350,373.2507,6,0.01,0.0040825
1351,373.5272,3,0.005,0.002886771
1352,373.8037,6,0.01,0.004082494
1353,374.0802,3,0.005,0.002886771
1354,374.3567,2,0.003333333,0.00235705
1355,374.6332,5,0.008333333,0.003726793
1356,374.9097,0,0,9.96E-06
1357,375.1862,8,0.013333333,0.00471406
1358,375.4627,6,0.01,0.004082497
1359,375.7392,3,0.005,0.002886772
1360,376.0157,3,0.005,0.002886775
1361,376.2922,2,0.003333333,0.002357043
1362,376.5687,2,0.003333333,0.002357045
1363,376.8452,4,0.006666667,0.003333348
1364,377.1217,5,0.008333333,0.003726799
1365,377.3982,3,0.005,0.002886772
1366,377.6747,4,0.006666667,0.003333349
1367,377.9512,4,0.006666667,0.003333348
1368,378.2277,2,0.003333333,0.002357054
1369,378.5042,5,0.008333333,0.003726797
1370,378.7807,1,0.001666667,0.001666697
1371,379.0572,3,0.005,0.002886773
1372,379.3337,5,0.008333333,0.003726795
1373,379.6102,5,0.008333333,0.003726794
1374,379.8867,3,0.005,0.002886769
1375,380.1632,5,0.008333333,0.003726791
1376,380.4397,8,0.013333333,0.004714059
1377,380.7162,1,0.001666667,0.001666703
1378,380.9927,2,0.003333333,0.002357047
1379,381.2692,5,0.008333333,0.003726794
1380,381.5457,5,0.008333333,0.003726792
1381,381.8222,6,0.01,0.004082493
1382,382.0987,5,0.008333333,0.003726798
1383,382.3752,1,0.001666667,0.0016667
1384,382.6517,6,0.01,0.004082495
1385,382.9282,1,0.001666667,0.001666696
1386,383.2047,4,0.006666667,0.003333353
1387,383.4812,2,0.003333333,0.002357047
1388,383.7577,3,0.005,0.002886772
1389,384.0342,3,0.005,0.002886779
1390,384.3107,3,0.005,0.002886774
1391,384.5872,3,0.005,0.00288677
1392,384.8637,5,0.008333333,0.003726796
1393,385.1402,3,0.005,0.002886769
1394,385.4167,6,0.01,0.004082494
1395,385.6932,3,0.005,0.00288677
1396,385.9697,3,0.005,0.002886769
1397,386.2462,3,0.005,0.002886775
1398,386.5227,4,0.006666667,0.003333355
1399,386.7992,3,0.005,0.002886766
1400,387.0757,3,0.005,0.002886769
1401,387.3522,3,0.005,0.002886772
1402,387.6287,4,0.006666667,0.003333348
1403,387.9052,6,0.01,0.004082493
1404,388.1817,2,0.003333333,0.002357039
1405,388.4582,3,0.005,0.002886764
1406,388.7347,5,0.008333333,0.003726793
1407,389.0112,9,0.015,0.005000013
1408,389.2877,3,0.005,0.002886772
1409,389.5642,5,0.008333333,0.003726794
1410,389.8407,4,0.006666667,0.003333348
1411,390.1172,3,0.005,0.002886766
1412,390.3937,4,0.006666667,0.00333335
1413,390.6702,2,0.003333333,0.002357042
1414,390.9467,4,0.006666667,0.003333348
1415,391.2232,3,0.005,0.002886775
1416,391.4997,3,0.005,0.002886769
1417,391.7762,3,0.005,0.002886774
1418,392.0527,2,0.003333333,0.00235704
1419,392.3292,4,0.006666667,0.003333346
1420,392.6057,5,0.008333333,0.003726792
1421,392.8822,4,0.006666667,0.003333351
1422,393.1587,3,0.005,0.002886769
1423,393.4352,1,0.001666667,0.001666698
1424,393.7117,5,0.008333333,0.003726794
1425,393.9882,6,0.01,0.004082495
1426,394.2647,3,0.005,0.002886774
1427,394.5412,4,0.006666667,0.003333353
1428,394.8177,4,0.006666667,0.003333352
1429,395.0942,7,0.011666667,0.004409599
1430,395.3707,1,0.001666667,0.001666701
1431,395.6472,5,0.008333333,0.003726793
1432,395.9237,4,0.006666667,0.003333346
1433,396.2002,5,0.008333333,0.003726792
1434,396.4767,5,0.008333333,0.003726795
1435,396.7532,2,0.003333333,0.002357046
1436,397.0297,2,0.003333333,0.002357048
1437,397.3062,3,0.005,0.002886772
1438,397.5827,8,0.013333333,0.004714057
1439,397.8592,3,0.005,0.002886775
1440,398.1357,5,0.008333333,0.003726794
1441,398.4122,2,0.003333333,0.002357046
1442,398.6887,4,0.006666667,0.003333349
1443,398.9652,3,0.005,0.002886771
1444,399.2417,0,0,1.01E-05
1445,399.5182,4,0.006666667,0.003333351
1446,399.7947,5,0.008333333,0.003726801
1447,400.0712,5,0.008333333,0.003726794
1448,400.3477,4,0.006666667,0.00333335
1449,400.6242,2,0.003333333,0.002357045
1450,400.9007,1,0.001666667,0.001666706
1451,401.1772,5,0.008333333,0.003726789
1452,401.4537,3,0.005,0.002886773
1453,401.7302,3,0.005,0.002886771
1454,402.0067,2,0.003333333,0.002357045
1455,402.2832,2,0.003333333,0.002357046
1456,402.5597,4,0.006666667,0.00333335
1457,402.8362,5,0.008333333,0.003726793
1458,403.1127,4,0.006666667,0.003333351
1459,403.3892,6,0.01,0.004082501
1460,403.6657,4,0.006666667,0.003333349
1461,403.9422,7,0.011666667,0.004409598
1462,404.2187,2,0.003333333,0.002357042
1463,404.4952,3,0.005,0.002886771
1464,404.7717,1,0.001666667,0.001666697
1465,405.0482,4,0.006666667,0.003333348
1466,405.3247,6,0.01,0.004082498
1467,405.6012,4,0.006666667,0.00333335
1468,405.8777,3,0.005,0.00288677
1469,406.1542,2,0.003333333,0.002357046
1470,406.4307,4,0.006666667,0.003333351
1471,406.7072,1,0.001666667,0.0016667
1472,406.9837,5,0.008333333,0.003726793
1473,407.2602,5,0.008333333,0.003726795
1474,407.5367,2,0.003333333,0.002357041
1475,407.8132,3,0.005,0.002886768
1476,408.0897,1,0.001666667,0.001666692
1477,408.3662,3,0.005,0.002886769
1478,408.6427,3,0.005,0.002886769
1479,408.9192,5,0.008333333,0.003726793
1480,409.1957,4,0.006666667,0.003333348
1481,409.4722,3,0.005,0.002886771
1482,409.7487,4,0.006666667,0.003333351
1483,410.0252,3,0.005,0.002886769
1484,410.3017,3,0.005,0.002886772
1485,410.5782,3,0.005,0.002886772
1486,410.8547,5,0.008333333,0.003726791
1487,411.1312,5,0.008333333,0.003726793
1488,411.4077,2,0.003333333,0.002357044
1489,411.6842,6,0.01,0.004082494
1490,411.9607,4,0.006666667,0.003333348
1491,412.2372,7,0.011666667,0.004409598
1492,412.5137,7,0.011666667,0.004409599
1493,412.7902,3,0.005,0.002886773
1494,413.0667,3,0.005,0.002886773
1495,413.3432,2,0.003333333,0.002357046
1496,413.6197,3,0.005,0.002886772
1497,413.8962,3,0.005,0.002886769
1498,414.1727,4,0.006666667,0.003333347
1499,414.4492,2,0.003333333,0.002357041
1500,414.7257,8,0.013333333,0.004714056
1501,415.0022,8,0.013333333,0.004714054
1502,415.2787,2,0.003333333,0.002357045
1503,415.5552,3,0.005,0.002886767
1504,415.8317,9,0.015,0.005000011
1505,416.1082,3,0.005,0.002886769
1506,416.3847,5,0.008333333,0.003726794
1507,416.6612,5,0.008333333,0.003726792
1508,416.9377,4,0.006666667,0.003333348
1509,417.2142,4,0.006666667,0.003333349
1510,417.4907,4,0.006666667,0.003333347
1511,417.7672,1,0.001666667,0.001666696
1512,418.0437,4,0.006666667,0.003333348
1513,418.3202,2,0.003333333,0.002357049
1514,418.5967,2,0.003333333,0.002357045
1515,418.8732,4,0.006666667,0.003333348
1516,419.1497,3,0.005,0.002886766
1517,419.4262,4,0.006666667,0.003333347
1518,419.7027,4,0.006666667,0.003333347
1519,419.9792,7,0.011666667,0.004409597
1520,420.2557,3,0.005,0.002886769
1521,420.5322,1,0.001666667,0.001666698
1522,420.8087,2,0.003333333,0.002357044
1523,421.0852,5,0.008333333,0.003726794
1524,421.3617,2,0.003333333,0.002357043
1525,421.6382,4,0.006666667,0.003333353
1526,421.9147,4,0.006666667,0.003333345
1527,422.1912,3,0.005,0.002886767
1528,422.4677,2,0.003333333,0.002357044
1529,422.7442,4,0.006666667,0.003333344
1530,423.0207,2,0.003333333,0.002357044
1531,423.2972,6,0.01,0.004082498
1532,423.5737,2,0.003333333,0.002357046
1533,423.8502,4,0.006666667,0.003333346
1534,424.1267,6,0.01,0.004082494
1535,424.4032,4,0.006666667,0.003333348
1536,424.6797,2,0.003333333,0.002357046
1537,424.9562,0,0,8.35E-06
1538,425.2327,2,0.003333333,0.002357047
1539,425.5092,0,0,1.02E-05
1540,425.7857,2,0.003333333,0.002357045
1541,426.0622,1,0.001666667,0.001666693
1542,426.3387,3,0.005,0.002886769
1543,426.6152,0,0,1.04E-05
1544,426.8917,5,0.008333333,0.003726796
1545,427.1682,5,0.008333333,0.003726793
1546,427.4447,2,0.003333333,0.002357043
1547,427.7212,2,0.003333333,0.002357049
1548,427.9977,3,0.005,0.00288677
1549,428.2742,3,0.005,0.00288677
1550,428.5507,5,0.008333333,0.003726791
1551,428.8272,2,0.003333333,0.002357045
1552,429.1037,4,0.006666667,0.003333345
1553,429.3802,1,0.001666667,0.001666688
1554,429.6567,3,0.005,0.002886768
1555,429.9332,4,0.006666667,0.003333348
1556,430.2097,2,0.003333333,0.002357044
1557,430.4862,3,0.005,0.002886769
1558,430.7627,2,0.003333333,0.002357041
1559,431.0392,2,0.003333333,0.002357048
1560,431.3157,2,0.003333333,0.00235704
1561,431.5922,5,0.008333333,0.003726793
1562,431.8687,5,0.008333333,0.003726791
1563,432.1452,0,0,9.54E-06
1564,432.4217,4,0.006666667,0.003333347
1565,432.6982,1,0.001666667,0.001666695
1566,432.9747,1,0.001666667,0.001666695
1567,433.2512,3,0.005,0.002886767
1568,433.5277,3,0.005,0.002886769
1569,433.8042,3,0.005,0.002886769
1570,434.0807,1,0.001666667,0.001666692
1571,434.3572,2,0.003333333,0.002357044
1572,434.6337,3,0.005,0.002886768
1573,434.9102,4,0.006666667,0.003333343
1574,435.1867,3,0.005,0.002886771
1575,435.4632,3,0.005,0.002886763
1576,435.7397,5,0.008333333,0.003726794
1577,436.0162,3,0.005,0.002886768
1578,436.2927,5,0.008333333,0.003726793
1579,436.5692,7,0.011666667,0.004409598
1580,436.8457,2,0.003333333,0.002357045
1581,437.1222,4,0.006666667,0.003333352
1582,437.3987,3,0.005,0.002886766
1583,437.6752,1,0.001666667,0.001666692
1584,437.9517,2,0.003333333,0.002357046
1585,438.2282,7,0.011666667,0.004409594
1586,438.5047,3,0.005,0.002886767
1587,438.7812,2,0.003333333,0.002357045
1588,439.0577,0,0,9.26E-06
1589,439.3342,4,0.006666667,0.003333349
1590,439.6107,4,0.006666667,0.003333347
1591,439.8872,2,0.003333333,0.002357041
1592,440.1637,2,0.003333333,0.002357043
1593,440.4402,2,0.003333333,0.002357039
1594,440.7167,0,0,9.96E-06
1595,440.9932,5,0.008333333,0.003726791
1596,441.2697,3,0.005,0.002886772
1597,441.5462,3,0.005,0.002886764
1598,441.8227,3,0.005,0.002886767
1599,442.0992,5,0.008333333,0.003726792
1600,442.3757,3,0.005,0.002886769
1601,442.6522,4,0.006666667,0.003333345
1602,442.9287,1,0.001666667,0.001666689
1603,443.2052,4,0.006666667,0.003333348
1604,443.4817,3,0.005,0.002886765
1605,443.7582,4,0.006666667,0.003333347
1606,444.0347,2,0.003333333,0.002357043
1607,444.3112,3,0.005,0.002886766
1608,444.5877,3,0.005,0.002886768
1609,444.8642,1,0.001666667,0.001666683
1610,445.1407,3,0.005,0.002886767
1611,445.4172,2,0.003333333,0.002357038
1612,445.6937,6,0.01,0.004082494
1613,445.9702,1,0.001666667,0.001666693
1614,446.2467,3,0.005,0.002886772
1615,446.5232,6,0.01,0.004082493
1616,446.7997,5,0.008333333,0.003726793
1617,447.0762,2,0.003333333,0.002357042
1618,447.3527,4,0.006666667,0.003333343
1619,447.6292,3,0.005,0.002886771
1620,447.9057,4,0.006666667,0.003333347
1621,448.1822,1,0.001666667,0.001666698
1622,448.4587,2,0.003333333,0.002357044
1623,448.7352,1,0.001666667,0.001666689
1624,449.0117,2,0.003333333,0.002357042
1625,449.2882,3,0.005,0.00288677
1626,449.5647,3,0.005,0.00288677
1627,449.8412,5,0.008333333,0.003726793
1628,450.1177,1,0.001666667,0.001666696
1629,450.3942,1,0.001666667,0.001666697
1630,450.6707,3,0.005,0.002886764
1631,450.9472,5,0.008333333,0.003726795
1632,451.2237,3,0.005,0.002886762
1633,451.5002,4,0.006666667,0.003333346
1634,451.7767,7,0.011666667,0.004409596
1635,452.0532,1,0.001666667,0.001666687
1636,452.3297,2,0.003333333,0.002357037
1637,452.6062,5,0.008333333,0.003726793
1638,452.8827,3,0.005,0.002886766
1639,453.1592,3,0.005,0.002886767
1640,453.4357,5,0.008333333,0.003726793
1641,453.7122,2,0.003333333,0.002357041
1642,453.9887,1,0.001666667,0.00166669
1643,454.2652,4,0.006666667,0.003333343
1644,454.5417,4,0.006666667,0.003333346
1645,454.8182,3,0.005,0.002886764
1646,455.0947,0,0,1.02E-05
1647,455.3712,2,0.003333333,0.00235704
1648,455.6477,0,0,8.18E-06
1649,455.9242,0,0,7.85E-06
1650,456.2007,3,0.005,0.002886768
1651,456.4772,6,0.01,0.004082492
1652,456.7537,1,0.001666667,0.001666688
1653,457.0302,3,0.005,0.002886766
1654,457.3067,5,0.008333333,0.003726793
1655,457.5832,3,0.005,0.002886766
1656,457.8597,4,0.006666667,0.003333347
1657,458.1362,6,0.01,0.004082492
1658,458.4127,4,0.006666667,0.00333335
1659,458.6892,4,0.006666667,0.003333346
1660,458.9657,4,0.006666667,0.003333345
1661,459.2422,2,0.003333333,0.002357041
1662,459.5187,3,0.005,0.002886762
1663,459.7952,2,0.003333333,0.002357044
1664,460.0717,2,0.003333333,0.002357047
1665,460.3482,2,0.003333333,0.002357044
1666,460.6247,0,0,8.35E-06
1667,460.9012,1,0.001666667,0.001666688
1668,461.1777,3,0.005,0.002886767
1669,461.4542,1,0.001666667,0.001666697
1670,461.7307,2,0.003333333,0.002357048
1671,462.0072,4,0.006666667,0.003333351
1672,462.2837,3,0.005,0.002886765
1673,462.5602,4,0.006666667,0.003333349
1674,462.8367,5,0.008333333,0.003726795
1675,463.1132,2,0.003333333,0.002357043
1676,463.3897,4,0.006666667,0.003333342
1677,463.6662,2,0.003333333,0.00235704
1678,463.9427,6,0.01,0.004082496
1679,464.2192,0,0,9.96E-06
1680,464.4957,1,0.001666667,0.00166669
1681,464.7722,2,0.003333333,0.002357039
1682,465.0487,2,0.003333333,0.002357042
1683,465.3252,0,0,7.85E-06
1684,465.6017,2,0.003333333,0.00235704
1685,465.8782,2,0.003333333,0.002357041
1686,466.1547,1,0.001666667,0.001666684
1687,466.4312,3,0.005,0.002886764
1688,466.7077,0,0,7.50E-06
1689,466.9842,1,0.001666667,0.001666686
1690,467.2607,3,0.005,0.00288677
1691,467.5372,2,0.003333333,0.002357042
1692,467.8137,3,0.005,0.002886766
1693,468.0902,2,0.003333333,0.002357042
1694,468.3667,3,0.005,0.002886767
1695,468.6432,4,0.006666667,0.003333347
1696,468.9197,1,0.001666667,0.001666691
1697,469.1962,2,0.003333333,0.002357044
1698,469.4727,0,0,9.26E-06
1699,469.7492,5,0.008333333,0.003726788
1700,470.0257,3,0.005,0.002886763
1701,470.3022,5,0.008333333,0.003726791
1702,470.5787,0,0,9.11E-06
1703,470.8552,5,0.008333333,0.003726789
1704,471.1317,5,0.008333333,0.003726789
1705,471.4082,2,0.003333333,0.00235704
1706,471.6847,2,0.003333333,0.002357044
1707,471.9612,1,0.001666667,0.001666688
1708,472.2377,5,0.008333333,0.003726795
1709,472.5142,3,0.005,0.002886764
1710,472.7907,0,0,8.35E-06
1711,473.0672,4,0.006666667,0.003333348
1712,473.3437,2,0.003333333,0.002357035
1713,473.6202,1,0.001666667,0.001666695
1714,473.8967,1,0.001666667,0.001666691
1715,474.1732,1,0.001666667,0.00166669
1716,474.4497,2,0.003333333,0.00235704
1717,474.7262,7,0.011666667,0.004409593
1718,475.0027,2,0.003333333,0.002357035
1719,475.2792,3,0.005,0.002886766
1720,475.5557,4,0.006666667,0.003333344
1721,475.8322,2,0.003333333,0.002357038
1722,476.1087,3,0.005,0.002886766
1723,476.3852,5,0.008333333,0.003726787
1724,476.6617,4,0.006666667,0.003333347
1725,476.9382,2,0.003333333,0.00235704
1726,477.2147,4,0.006666667,0.003333343
1727,477.4912,5,0.008333333,0.003726787
1728,477.7677,4,0.006666667,0.003333346
1729,478.0442,5,0.008333333,0.003726793
1730,478.3207,9,0.015,0.005000008
1731,478.5972,9,0.015,0.005000008
1732,478.8737,9,0.015,0.00500001
1733,479.1502,7,0.011666667,0.004409594
1734,479.4267,6,0.01,0.004082494
1735,479.7032,2,0.003333333,0.00235704
1736,479.9797,6,0.01,0.004082489
1737,480.2562,7,0.011666667,0.004409591
1738,480.5327,2,0.003333333,0.002357039
1739,480.8092,2,0.003333333,0.00235704
1740,481.0857,2,0.003333333,0.002357036
1741,481.3622,3,0.005,0.002886766
1742,481.6387,0,0,9.26E-06
1743,481.9152,3,0.005,0.002886758
1744,482.1917,2,0.003333333,0.002357039
1745,482.4682,1,0.001666667,0.001666685
1746,482.7447,1,0.001666667,0.001666696
1747,483.0212,5,0.008333333,0.003726788
1748,483.2977,3,0.005,0.002886762
1749,483.5742,6,0.01,0.004082493
1750,483.8507,2,0.003333333,0.002357041
1751,484.1272,1,0.001666667,0.001666695
1752,484.4037,0,0,9.26E-06
1753,484.6802,2,0.003333333,0.002357031
1754,484.9567,1,0.001666667,0.001666684
1755,485.2332,4,0.006666667,0.003333345
1756,485.5097,4,0.006666667,0.003333345
1757,485.7862,2,0.003333333,0.002357042
1758,486.0627,5,0.008333333,0.003726791
1759,486.3392,3,0.005,0.002886764
1760,486.6157,2,0.003333333,0.002357038
1761,486.8922,2,0.003333333,0.002357036
1762,487.1687,2,0.003333333,0.002357032
1763,487.4452,2,0.003333333,0.002357041
1764,487.7217,4,0.006666667,0.003333343
1765,487.9982,5,0.008333333,0.00372679
1766,488.2747,6,0.01,0.004082489
1767,488.5512,2,0.003333333,0.002357043
1768,488.8277,1,0.001666667,0.001666688
1769,489.1042,4,0.006666667,0.003333341
1770,489.3807,2,0.003333333,0.002357035
1771,489.6572,2,0.003333333,0.002357032
1772,489.9337,7,0.011666667,0.004409595
1773,490.2102,2,0.003333333,0.002357039
1774,490.4867,1,0.001666667,0.00166668
1775,490.7632,5,0.008333333,0.003726793
1776,491.0397,2,0.003333333,0.002357041
1777,491.3162,3,0.005,0.002886767
1778,491.5927,2,0.003333333,0.002357039
1779,491.8692,4,0.006666667,0.003333346
1780,492.1457,3,0.005,0.002886766
1781,492.4222,6,0.01,0.00408249
1782,492.6987,0,0,8.18E-06
1783,492.9752,3,0.005,0.002886766
1784,493.2517,6,0.01,0.004082491
1785,493.5282,0,0,9.26E-06
1786,493.8047,3,0.005,0.00288676
1787,494.0812,1,0.001666667,0.001666697
1788,494.3577,4,0.006666667,0.003333348
1789,494.6342,5,0.008333333,0.003726787
1790,494.9107,1,0.001666667,0.001666688
1791,495.1872,2,0.003333333,0.002357042
1792,495.4637,1,0.001666667,0.00166668
1793,495.7402,2,0.003333333,0.002357034
1794,496.0167,2,0.003333333,0.002357043
1795,496.2932,5,0.008333333,0.003726792
1796,496.5697,5,0.008333333,0.003726791
1797,496.8462,4,0.006666667,0.003333346
1798,497.1227,3,0.005,0.002886762
1799,497.3992,3,0.005,0.002886766
1800,497.6757,0,0,9.26E-06
1801,497.9522,3,0.005,0.002886764
1802,498.2287,8,0.013333333,0.004714052
1803,498.5052,1,0.001666667,0.00166669
1804,498.7817,3,0.005,0.002886763
1805,499.0582,3,0.005,0.002886764
1806,499.3347,2,0.003333333,0.002357039
1807,499.6112,1,0.001666667,0.001666689
1808,499.8877,6,0.01,0.004082492
1809,500.1642,1,0.001666667,0.001666689
1810,500.4407,1,0.001666667,0.001666689
1811,500.7172,3,0.005,0.002886762
1812,500.9937,1,0.001666667,0.001666689
1813,501.2702,3,0.005,0.002886762
1814,501.5467,1,0.001666667,0.001666686
1815,501.8232,3,0.005,0.002886763
1816,502.0997,1,0.001666667,0.001666691
1817,502.3762,3,0.005,0.002886761
1818,502.6527,2,0.003333333,0.00235704
1819,502.9292,4,0.006666667,0.003333346
1820,503.2057,3,0.005,0.002886765
1821,503.4822,3,0.005,0.002886769
1822,503.7587,1,0.001666667,0.00166669
1823,504.0352,2,0.003333333,0.00235704
1824,504.3117,0,0,8.18E-06
1825,504.5882,1,0.001666667,0.001666684
1826,504.8647,5,0.008333333,0.00372679
1827,505.1412,2,0.003333333,0.00235704
1828,505.4177,4,0.006666667,0.003333348
1829,505.6942,1,0.001666667,0.001666689
1830,505.9707,5,0.008333333,0.003726791
1831,506.2472,2,0.003333333,0.002357038
1832,506.5237,1,0.001666667,0.00166669
1833,506.8002,1,0.001666667,0.001666696
1834,507.0767,2,0.003333333,0.002357037
1835,507.3532,1,0.001666667,0.001666691
1836,507.6297,4,0.006666667,0.003333345
1837,507.9062,5,0.008333333,0.003726793
1838,508.1827,7,0.011666667,0.004409599
1839,508.4592,4,0.006666667,0.003333351
1840,508.7357,5,0.008333333,0.003726803
1841,509.0122,10,0.016666667,0.00527048
1842,509.2887,6,0.01,0.004082503
1843,509.5652,7,0.011666667,0.00440961
1844,509.8417,6,0.01,0.004082507
1845,510.1182,6,0.01,0.004082508
1846,510.3947,8,0.013333333,0.004714067
1847,510.6712,3,0.005,0.002886782
1848,510.9477,7,0.011666667,0.004409602
1849,511.2242,3,0.005,0.002886781
1850,511.5007,2,0.003333333,0.002357052
1851,511.7772,4,0.006666667,0.003333349
1852,512.0537,2,0.003333333,0.002357044
1853,512.3302,1,0.001666667,0.001666697
1854,512.6067,0,0,1.01E-05
1855,512.8832,0,0,1.01E-05
1856,513.1597,1,0.001666667,0.001666697
1857,513.4362,1,0.001666667,0.001666692
1858,513.7127,6,0.01,0.004082495
1859,513.9892,4,0.006666667,0.003333345
1860,514.2657,4,0.006666667,0.003333344
1861,514.5422,5,0.008333333,0.003726792
1862,514.8187,0,0,8.51E-06
1863,515.0952,2,0.003333333,0.002357037
1864,515.3717,3,0.005,0.002886761
1865,515.6482,1,0.001666667,0.001666683
1866,515.9247,1,0.001666667,0.001666684
1867,516.2012,2,0.003333333,0.002357033
1868,516.4777,2,0.003333333,0.002357042
1869,516.7542,4,0.006666667,0.003333346
1870,517.0307,3,0.005,0.002886761
1871,517.3072,1,0.001666667,0.001666685
1872,517.5837,1,0.001666667,0.001666692
1873,517.8602,1,0.001666667,0.001666684
1874,518.1367,0,0,7.32E-06
1875,518.4132,2,0.003333333,0.002357039
1876,518.6897,3,0.005,0.002886762
1877,518.9662,0,0,7.50E-06
1878,519.2427,2,0.003333333,0.002357041
1879,519.5192,5,0.008333333,0.003726788
1880,519.7957,3,0.005,0.002886766
1881,520.0722,4,0.006666667,0.003333345
1882,520.3487,4,0.006666667,0.003333345
1883,520.6252,3,0.005,0.00288676
1884,520.9017,4,0.006666667,0.003333344
1885,521.1782,3,0.005,0.002886762
1886,521.4547,2,0.003333333,0.002357032
1887,521.7312,1,0.001666667,0.001666684
1888,522.0077,2,0.003333333,0.002357038
1889,522.2842,2,0.003333333,0.002357037
1890,522.5607,3,0.005,0.002886761
1891,522.8372,4,0.006666667,0.003333344
1892,523.1137,1,0.001666667,0.001666694
1893,523.3902,3,0.005,0.002886765
1894,523.6667,1,0.001666667,0.001666681
1895,523.9432,1,0.001666667,0.001666683
1896,524.2197,1,0.001666667,0.001666687
1897,524.4962,1,0.001666667,0.001666685
1898,524.7727,1,0.001666667,0.001666684
1899,525.0492,3,0.005,0.002886765
1900,525.3257,2,0.003333333,0.002357034
1901,525.6022,2,0.003333333,0.002357037
1902,525.8787,2,0.003333333,0.002357034
1903,526.1552,2,0.003333333,0.002357035
1904,526.4317,2,0.003333333,0.002357036
1905,526.7082,2,0.003333333,0.002357035
1906,526.9847,1,0.001666667,0.00166668
1907,527.2612,3,0.005,0.002886763
1908,527.5377,0,0,7.50E-06
1909,527.8142,2,0.003333333,0.002357039
1910,528.0907,2,0.003333333,0.002357035
1911,528.3672,1,0.001666667,0.001666681
1912,528.6437,1,0.001666667,0.001666685
1913,528.9202,4,0.006666667,0.003333341
1914,529.1967,0,0,8.02E-06
1915,529.4732,2,0.003333333,0.002357036
1916,529.7497,0,0,7.68E-06
1917,530.0262,5,0.008333333,0.003726789
1918,530.3027,3,0.005,0.002886761
1919,530.5792,2,0.003333333,0.002357038
1920,530.8557,2,0.003333333,0.002357037
1921,531.1322,2,0.003333333,0.002357036
1922,531.4087,2,0.003333333,0.002357037
1923,531.6852,0,0,9.11E-06
1924,531.9617,3,0.005,0.002886764
1925,532.2382,2,0.003333333,0.00235704
1926,532.5147,5,0.008333333,0.003726787
1927,532.7912,1,0.001666667,0.001666692
1928,533.0677,0,0,8.18E-06
1929,533.3442,1,0.001666667,0.001666687
1930,533.6207,7,0.011666667,0.004409597
1931,533.8972,2,0.003333333,0.002357033
1932,534.1737,3,0.005,0.002886762
1933,534.4502,3,0.005,0.002886763
1934,534.7267,1,0.001666667,0.001666681
1935,535.0032,1,0.001666667,0.00166668
1936,535.2797,2,0.003333333,0.002357038
1937,535.5562,4,0.006666667,0.003333341
1938,535.8327,2,0.003333333,0.002357034
1939,536.1092,1,0.001666667,0.001666687
1940,536.3857,3,0.005,0.002886761
1941,536.6622,1,0.001666667,0.001666683
1942,536.9387,2,0.003333333,0.002357037
1943,537.2152,2,0.003333333,0.002357038
1944,537.4917,4,0.006666667,0.003333341
1945,537.7682,2,0.003333333,0.002357035
1946,538.0447,1,0.001666667,0.001666692
1947,538.3212,5,0.008333333,0.003726787
1948,538.5977,3,0.005,0.00288676
1949,538.8742,1,0.001666667,0.001666684
1950,539.1507,2,0.003333333,0.002357036
1951,539.4272,3,0.005,0.002886764
1952,539.7037,2,0.003333333,0.00235704
1953,539.9802,1,0.001666667,0.001666682
1954,540.2567,1,0.001666667,0.001666684
1955,540.5332,1,0.001666667,0.001666682
